sale_day,customer_score,losses_day,Organization,Responsibility,Conduct,Resource_management,Conflict_management,Contribution
137,5,-9,0,0,0,0,1,0
283,5,-3,1,0,1,0,0,0
451,5,-1,0,1,0,1,1,1
158,5,-2,0,1,1,0,0,1
406,5,-10,1,0,0,1,0,1
232,1,-10,0,0,1,1,0,1
309,0,-1,1,1,1,0,1,1
361,1,-1,1,0,0,1,0,1
95,1,-9,0,0,1,0,1,1
198,4,-5,1,0,0,0,0,1
326,3,-9,0,0,1,0,0,1
341,4,-9,0,1,1,0,1,0
142,0,-1,1,1,0,0,1,1
481,2,-4,1,1,1,0,0,1
326,5,-4,0,0,1,0,1,0
478,4,-8,1,1,1,0,0,0
297,1,-5,0,1,0,1,0,0
147,1,-2,0,1,0,0,1,0
314,0,-1,1,0,0,0,1,0
41,5,-6,0,0,1,1,0,0
31,5,-7,0,0,1,0,0,0
125,1,-1,0,1,0,0,0,1
240,3,-8,1,0,0,0,0,0
302,0,-1,0,0,1,1,0,0
62,4,-4,0,0,1,1,0,0
297,0,-7,0,0,0,1,1,0
497,2,-5,1,1,1,1,1,1
28,3,-4,1,1,1,0,1,1
17,0,-4,0,1,0,0,0,1
95,5,-10,1,1,1,1,1,0
341,3,-3,1,1,1,1,1,0
342,1,-7,1,0,1,1,0,0
67,5,0,1,1,0,0,1,0
158,5,-10,1,0,1,1,1,1
399,0,-5,1,1,0,1,0,0
73,5,-4,1,0,1,0,0,1
103,5,-10,0,0,1,0,0,1
440,3,-8,1,0,0,0,0,0
311,0,-7,0,1,0,1,0,0
454,3,-10,1,1,1,0,1,1
38,3,-2,1,1,0,1,0,1
219,3,-6,1,1,1,1,0,1
35,1,-5,1,1,1,0,1,0
393,5,0,1,0,0,0,1,1
497,5,-9,1,1,0,1,0,1
469,3,-9,0,1,0,1,1,0
31,5,-9,0,1,0,1,0,1
490,4,-8,1,1,0,1,1,0
373,5,-10,1,1,1,0,0,1
237,1,-6,0,1,1,0,0,1
411,3,-7,1,1,1,0,0,1
205,4,-7,1,1,0,1,1,0
96,3,-10,0,0,0,1,0,1
102,0,-1,1,0,0,0,1,0
209,2,0,1,1,1,1,1,1
210,3,0,0,0,1,0,1,0
160,5,-9,0,1,1,1,1,0
190,4,-7,1,0,1,0,0,1
176,3,-8,1,1,1,1,0,1
402,2,-10,1,1,0,1,0,0
264,4,-7,1,0,0,1,1,1
467,3,-1,0,0,0,0,0,0
209,5,-3,0,1,0,1,0,1
217,4,-3,0,1,0,0,1,0
316,5,-7,0,1,1,0,0,0
199,1,-1,1,0,1,0,0,1
448,4,-3,0,1,1,0,1,1
412,4,0,1,0,0,1,1,0
195,4,-8,1,1,0,1,0,1
42,5,-9,1,1,1,1,0,0
362,5,-10,1,0,0,0,1,0
138,3,-4,1,1,0,0,0,0
259,2,-7,1,0,1,1,1,1
268,3,-2,1,1,0,1,1,0
417,1,-9,0,1,0,0,0,1
398,2,-10,0,0,0,0,0,1
136,2,-3,1,0,1,0,1,1
247,5,-1,1,1,1,1,0,1
198,0,-3,0,0,0,1,0,1
98,3,-10,1,0,0,1,1,1
373,1,-9,0,0,0,1,0,0
226,3,-9,0,1,0,0,1,0
23,1,0,1,1,0,0,1,0
92,3,-2,0,0,1,0,1,0
208,4,-8,0,1,0,1,0,0
319,1,-5,1,1,0,1,1,1
271,4,-4,0,1,1,1,1,0
286,4,-1,1,1,0,1,1,0
225,3,-9,1,0,1,1,1,0
329,5,-2,1,1,0,0,1,0
475,3,0,1,1,1,1,0,0
81,5,-4,0,1,0,0,1,0
493,1,-7,0,0,0,0,0,0
495,4,-5,1,1,0,0,0,1
472,2,-10,1,1,0,0,1,1
385,5,-6,0,0,0,1,0,0
192,3,-10,0,0,1,0,1,1
384,4,-8,1,1,0,0,0,1
125,4,0,1,0,1,0,1,1
11,0,-7,0,0,1,0,1,0
329,1,-10,0,1,0,0,1,1
49,5,-5,0,0,1,1,0,1
17,5,-8,0,0,0,1,0,0
429,3,-1,0,1,1,0,1,0
176,3,0,0,1,1,0,1,1
273,0,-7,1,1,0,1,1,0
198,1,-1,0,0,0,1,0,0
64,0,-2,1,1,0,1,0,0
60,0,0,1,0,0,0,0,1
395,1,-5,1,1,1,1,1,0
71,5,-1,0,1,1,1,1,1
35,4,-6,1,0,0,1,1,0
464,4,-2,1,0,0,0,1,1
214,5,-10,1,1,0,1,1,1
489,1,-5,1,1,0,1,1,1
254,1,-7,1,1,1,0,0,0
358,1,-10,0,0,1,1,0,1
44,0,-6,0,0,1,0,0,1
97,0,-5,1,0,0,1,1,0
265,2,-6,1,1,0,0,1,0
466,3,-7,0,1,0,0,1,0
117,5,-3,0,1,1,1,1,0
471,2,-7,0,0,0,0,1,1
443,2,-5,0,1,1,1,1,1
431,3,-8,1,1,1,0,1,0
491,5,-5,1,1,1,1,0,1
426,1,-1,0,1,0,0,1,1
373,2,-3,0,0,1,0,0,1
56,1,-10,1,1,1,1,1,0
252,5,-3,1,1,1,0,0,0
143,1,-1,0,1,0,1,0,1
362,2,-10,1,0,0,1,0,0
238,5,-5,1,1,0,1,1,1
190,1,-10,0,0,1,0,1,0
408,0,0,1,0,0,0,1,0
29,0,-3,0,0,0,0,0,1
158,2,-9,0,0,1,0,1,0
27,3,-6,0,1,0,0,0,1
463,5,-1,0,1,0,1,0,1
45,1,-9,0,1,1,0,0,1
304,2,-7,1,1,1,1,1,0
417,5,-10,0,1,1,1,0,1
387,0,-10,0,1,0,0,1,1
15,5,-9,0,1,0,0,1,1
448,5,-8,0,1,0,0,0,1
103,0,-5,0,0,1,0,0,1
133,3,-8,1,0,0,0,0,0
273,5,-9,0,0,0,1,1,0
326,5,-6,1,0,1,1,0,0
333,3,-1,1,0,0,0,1,0
433,3,-5,1,1,1,1,1,0
459,5,-3,0,0,1,1,0,0
90,2,-9,1,1,1,1,1,0
67,4,-6,0,0,0,1,1,0
356,0,-7,1,0,1,1,0,1
223,0,-8,1,0,0,0,0,0
368,0,-10,1,1,0,1,0,0
216,3,-9,1,1,0,1,1,1
124,4,-5,1,1,0,1,1,1
293,3,-8,0,0,1,0,1,1
27,0,-3,1,1,1,1,1,1
142,0,-6,0,1,0,1,1,0
149,0,-7,1,0,0,1,0,0
480,3,0,0,1,1,1,1,0
369,3,-6,1,1,0,1,0,0
87,0,-10,0,0,0,1,0,1
434,2,-5,1,0,0,0,1,0
143,2,-8,0,1,1,0,0,0
118,1,-7,0,1,0,0,1,1
89,5,-3,1,0,0,1,0,0
247,4,-7,0,0,0,1,1,1
26,1,-7,1,0,1,0,1,1
36,2,-1,0,0,1,0,0,1
225,1,-1,1,1,0,1,1,1
493,5,-9,0,1,1,0,0,1
346,2,-6,0,0,1,0,1,0
397,0,-9,0,1,1,1,1,1
464,5,-7,0,0,0,0,0,1
306,0,-2,0,1,1,1,1,1
495,3,-10,0,0,0,0,0,0
137,0,-5,0,0,1,1,1,1
127,2,-6,0,0,0,0,0,1
369,2,-9,0,0,0,1,0,1
310,3,-9,0,1,1,1,1,1
144,0,-1,1,0,1,0,0,0
134,4,-3,0,1,1,1,0,0
393,5,-8,0,0,0,1,0,0
290,1,-6,1,0,0,0,0,1
391,5,-2,1,0,1,1,1,0
400,5,-9,0,1,0,0,1,1
472,4,-1,1,0,0,0,0,1
365,0,-7,1,1,1,0,1,0
191,3,-6,1,1,0,0,0,0
331,2,-3,1,0,0,1,0,1
492,4,-2,1,0,1,1,1,1
231,3,-9,1,1,0,1,0,0
288,3,-9,0,0,0,0,1,1
342,0,-2,0,0,0,1,1,1
84,1,-10,1,0,0,0,1,0
56,5,-8,1,1,1,1,0,1
82,3,0,0,1,0,0,0,1
458,1,-9,0,0,1,0,0,1
462,2,0,0,1,1,1,0,0
164,5,-7,1,1,0,0,0,0
429,0,-9,0,1,0,0,1,0
225,3,-8,1,0,0,0,1,0
439,0,-10,1,1,1,1,0,1
133,1,-6,0,1,0,1,1,1
430,5,-8,0,0,1,0,0,1
117,4,-3,1,0,0,0,1,0
297,4,-10,1,0,0,1,1,1
58,3,-4,1,1,1,1,0,1
151,3,-7,1,1,0,0,1,0
197,3,-4,0,1,1,1,1,1
117,0,-7,0,1,0,0,1,0
31,0,-9,1,0,1,1,0,1
35,1,-3,1,0,1,1,1,0
356,5,-6,1,1,0,1,1,0
332,5,-5,0,0,1,0,0,0
298,1,-1,0,0,0,1,0,0
127,3,-10,1,1,1,1,0,0
256,4,-1,1,0,1,1,1,0
489,1,-4,0,0,1,1,0,0
290,3,-6,0,0,0,1,0,1
239,5,0,1,0,0,1,1,1
374,1,-3,0,0,1,1,1,0
178,3,-8,0,0,0,0,1,0
213,0,-4,0,1,0,0,1,0
394,1,-6,0,0,0,1,1,0
386,5,-7,0,0,0,0,0,0
21,4,-3,0,1,0,0,1,0
68,0,-6,1,1,0,1,0,0
418,5,-4,1,0,1,0,0,1
97,0,-8,0,1,0,0,0,0
143,4,-9,0,1,0,1,0,1
459,3,-4,1,0,0,1,0,1
4,4,-4,0,0,0,1,1,0
130,3,-3,0,1,1,1,1,1
73,5,-7,0,0,0,1,1,1
355,2,-10,1,0,1,1,0,1
157,2,-6,0,0,1,1,1,0
82,3,-7,0,1,1,1,0,1
428,4,-2,1,0,1,1,1,1
270,0,-8,1,0,1,0,0,1
491,2,-8,0,1,0,0,1,1
160,2,-3,1,0,0,0,1,0
380,0,-7,0,0,1,0,1,1
237,3,-4,0,1,1,0,0,0
191,2,0,0,1,0,0,0,0
283,3,-1,0,1,1,0,1,0
18,5,0,0,0,0,1,1,0
195,0,-9,0,0,0,0,0,1
227,5,-2,1,0,1,1,0,1
114,0,-10,1,0,0,1,0,1
148,2,-7,0,0,0,1,1,1
287,1,-1,1,1,1,1,0,1
445,1,-5,1,0,0,1,0,0
234,3,-3,0,0,1,1,1,0
132,5,-9,0,1,0,1,0,0
133,0,-5,0,1,1,1,0,0
289,5,-6,1,1,1,0,1,1
228,4,0,0,0,0,0,0,1
303,2,-10,1,1,1,0,1,1
242,4,-2,0,0,1,1,1,1
309,4,-1,1,0,0,1,0,0
