sale_day,customer_score,losses_day,Organization,Responsibility,Conduct,Resource_management,Conflict_management,Contribution
48938.16,5,304.87,1,0,0,0,1,1
65343.2,1,812.53,0,0,0,1,1,0
15716.87,4,583.88,0,0,1,1,1,0
19760.85,2,92.23,0,0,1,0,0,0
14333.22,4,525.02,0,1,0,0,0,1
78597.56,4,833.43,0,1,1,0,0,1
12358.88,1,30.11,1,1,0,1,0,1
62099.64,5,130.09,1,1,1,0,0,0
150.22,3,409.67,1,0,1,0,0,0
1320.24,4,99.29,0,1,0,1,1,1
36074.68,2,444.75,0,1,0,0,0,0
7540.77,5,830.89,1,0,0,0,0,0
47596.94,4,687.62,0,1,1,1,0,0
45635.1,4,155.54,1,1,0,1,0,0
66605.67,1,817.59,1,0,0,0,0,0
22295.84,3,335.37,1,0,1,0,1,0
2053.88,5,982.95,0,0,1,0,1,0
55776.9,2,87.48,1,1,0,0,1,1
54739.56,2,336.66,1,0,1,1,0,1
71591.08,4,232.85,0,1,0,1,0,0
62058.76,1,297.79,0,0,0,0,1,0
71647.5,4,302.88,1,0,0,1,1,1
36584.12,1,644.8,0,0,1,0,0,0
39872.5,5,266.81,1,1,0,1,0,1
17006.81,3,904.41,0,1,0,1,0,0
38236.35,1,380.51,0,0,0,0,1,0
73594.47,4,799.2,1,1,0,0,0,1
44398.04,1,677.45,1,0,0,0,1,0
78067.31,5,245.46,0,1,0,0,0,0
63050.74,5,625.29,1,0,0,1,0,1
49101.0,4,856.3,1,1,1,0,0,1
17348.66,3,950.62,1,0,1,1,1,1
98967.0,3,212.0,1,0,1,0,1,0
96340.67,5,859.35,1,0,1,0,0,1
89407.57,5,179.25,0,0,1,0,0,0
42135.57,5,911.05,0,1,0,1,0,0
27576.54,1,214.56,0,1,1,1,0,0
35143.68,3,908.8,0,1,0,0,0,1
91880.06,2,795.58,0,0,0,1,0,0
90733.82,3,236.57,1,1,1,0,1,0
65039.62,4,484.65,0,0,0,0,1,0
31942.21,3,247.93,0,1,0,0,1,1
46551.54,1,251.52,0,0,0,1,1,0
46653.73,4,457.05,1,1,1,1,1,0
35514.08,2,520.09,0,0,1,0,1,0
31248.31,2,341.26,1,1,0,0,1,1
66432.59,1,269.72,1,1,1,0,1,1
51277.75,3,139.43,0,1,1,0,1,0
20196.23,3,598.7,0,0,1,0,1,1
36467.8,1,232.86,0,0,1,0,0,0
98673.99,2,360.13,1,0,0,1,0,0
86138.08,4,882.38,0,0,1,1,1,1
18917.15,1,783.27,1,1,0,1,1,0
90911.44,1,969.43,1,1,1,1,1,1
21171.85,4,407.04,1,1,1,1,1,1
99451.15,5,687.82,1,0,1,0,1,1
80161.57,2,304.8,1,1,1,0,1,1
60654.7,1,322.22,0,1,1,0,0,0
53354.36,2,738.13,0,0,1,0,1,0
97911.57,5,71.91,0,0,1,0,0,0
41067.84,1,827.37,1,0,0,1,0,0
43763.17,5,628.29,0,0,1,0,1,1
77844.96,2,196.49,1,0,1,0,1,0
53269.8,4,933.21,0,0,1,0,1,1
62397.49,2,634.74,1,0,1,0,1,1
97081.78,3,558.88,1,0,0,0,0,1
27183.46,4,763.89,1,1,1,1,0,0
8465.36,4,854.33,0,1,1,0,1,1
63543.41,1,709.59,1,1,0,0,1,1
93369.34,3,315.1,0,1,1,1,1,1
31794.18,4,703.02,1,1,0,1,1,0
33833.6,4,785.9,0,0,0,0,0,0
84572.78,5,512.04,0,0,1,1,1,0
42917.79,1,842.35,1,0,0,1,1,0
67395.82,3,698.97,1,1,0,0,1,1
803.59,3,610.43,1,1,0,0,1,0
72776.66,1,585.71,1,1,0,1,1,1
34898.95,5,26.6,1,0,0,0,1,0
51262.37,5,921.12,0,1,0,1,0,0
98531.08,4,966.27,0,1,0,0,1,1
79536.53,2,625.86,0,0,1,1,1,1
1039.45,1,310.24,1,0,1,1,1,0
51576.89,4,77.1,1,0,1,1,1,0
5247.21,5,335.3,0,1,0,1,1,0
71440.4,5,792.04,0,0,1,1,0,1
98398.61,2,305.45,1,1,1,0,0,0
69924.82,4,1.5,0,0,1,1,1,1
29464.46,5,760.86,0,1,0,0,0,1
68328.75,3,126.45,0,0,1,0,1,1
72250.36,2,589.6,0,1,1,1,1,1
78072.25,1,547.97,0,1,0,1,0,0
16515.31,5,991.61,0,1,1,0,1,0
9441.18,1,704.61,0,1,1,1,1,0
12705.33,4,488.4,1,1,0,1,0,1
8405.01,5,980.72,1,0,0,0,0,1
81992.47,1,591.69,1,1,1,0,1,0
64384.96,5,749.86,0,1,1,1,0,0
60593.15,5,576.15,1,0,1,0,0,1
18948.65,2,770.12,1,1,0,0,0,1
72460.43,3,957.73,0,0,1,1,1,1
58904.8,5,21.69,1,0,0,0,1,1
6988.8,5,108.34,1,1,0,1,1,1
16765.43,1,225.38,0,1,0,0,0,0
75948.73,4,836.79,0,0,1,1,1,0
34826.77,1,286.27,1,0,1,1,1,0
27119.54,5,953.85,0,1,1,0,1,0
1961.18,1,2.07,1,1,1,1,1,0
83089.43,5,727.97,0,1,0,1,0,0
40279.27,4,734.91,0,1,1,1,0,1
67364.04,3,600.73,1,0,0,1,0,1
78489.57,2,453.64,1,0,0,1,0,1
50023.61,1,591.75,1,1,0,1,0,1
96746.63,1,11.51,1,1,1,0,1,0
56900.12,2,781.63,0,0,0,0,1,1
10957.68,5,512.4,1,1,0,1,0,1
95788.24,2,673.49,1,1,0,1,1,1
11852.1,5,314.24,1,0,0,0,0,0
62759.21,1,863.71,1,0,1,1,1,1
56784.81,4,578.31,0,0,1,0,0,1
67045.57,1,681.99,1,0,0,0,0,0
20995.36,1,645.33,1,0,1,0,1,1
14029.21,2,977.94,1,0,0,1,1,0
34141.97,3,492.14,0,1,0,0,0,1
56372.14,2,864.65,1,0,0,1,0,0
84687.22,1,128.91,1,1,0,1,1,1
51112.45,3,533.82,0,1,0,1,0,1
93223.83,4,265.1,0,1,0,0,0,0
52842.8,2,867.71,0,0,0,1,1,1
34687.72,2,124.22,0,0,1,0,0,1
84625.57,1,103.35,0,1,1,1,0,1
18848.38,5,303.48,0,1,0,0,0,0
58444.75,3,650.1,1,1,1,1,1,0
473.52,2,553.43,1,1,1,1,0,0
82938.97,5,519.98,0,1,0,1,0,1
48954.96,4,678.48,1,1,0,1,0,0
939.88,4,973.01,0,1,1,0,1,1
21154.12,5,448.17,1,1,1,0,1,0
94834.15,2,875.36,1,1,0,0,0,0
44678.41,2,427.91,0,1,1,1,1,0
28719.98,2,92.97,0,1,0,1,1,1
50827.95,3,163.81,1,0,1,1,0,1
79147.95,5,185.9,0,1,0,0,1,0
91547.03,1,752.99,0,0,1,0,0,0
63371.59,1,714.37,1,0,1,1,0,1
98711.45,5,864.37,0,1,0,1,0,0
4989.87,3,434.04,0,0,0,0,1,1
12198.86,4,498.64,0,1,1,1,1,1
24146.3,2,633.97,0,0,1,0,1,0
46649.87,3,211.98,1,1,0,1,1,0
74312.43,1,241.26,1,0,1,0,1,1
98618.19,2,563.36,0,1,1,0,1,1
91250.05,2,183.73,0,0,0,1,0,0
82588.66,1,976.97,0,1,0,0,0,0
70370.49,5,370.49,0,0,0,0,1,1
71592.32,3,310.0,1,0,1,1,0,0
43227.7,4,915.38,0,1,0,0,1,0
15564.36,2,238.93,1,1,0,1,1,0
89635.18,5,77.84,0,1,1,1,0,1
25717.48,2,231.96,0,0,0,1,1,1
44065.96,3,655.41,0,0,1,1,1,1
32518.54,1,930.92,1,0,1,0,0,0
12823.64,4,408.93,0,1,1,1,1,1
53255.57,1,494.85,1,1,0,1,0,1
20566.71,1,889.01,0,0,1,0,0,0
97656.61,3,511.59,1,1,0,0,1,0
95200.47,3,9.56,0,1,1,0,0,0
43319.11,1,575.03,0,0,1,0,0,0
36091.05,2,703.92,0,0,1,0,1,0
71707.93,1,531.69,1,1,1,1,0,1
67133.91,3,853.76,0,0,1,1,0,1
17391.31,2,667.1,1,1,1,0,0,0
86729.26,2,951.61,1,0,1,0,1,1
57292.59,2,63.62,0,1,1,1,1,1
15221.11,1,389.84,0,0,0,0,1,1
75097.71,2,600.34,0,0,0,0,0,1
3554.12,5,709.04,1,0,0,0,0,1
60909.53,5,63.57,0,1,1,0,0,0
76725.41,2,401.54,0,0,1,0,0,0
48242.07,4,568.2,1,1,1,1,0,1
39956.71,4,830.51,1,0,0,0,1,0
19783.8,2,288.31,1,1,1,0,1,1
35846.47,2,58.97,0,1,1,0,1,1
47666.91,5,122.78,0,0,0,0,0,1
30712.48,2,120.96,0,1,1,0,1,1
33524.93,3,679.37,0,1,0,1,0,1
69361.71,5,989.54,1,0,1,0,0,0
90810.75,3,642.77,0,0,0,0,0,0
66080.14,5,441.83,1,0,1,0,1,1
22560.87,4,38.5,1,0,1,1,1,1
70222.39,1,890.45,1,0,0,0,1,0
49471.05,1,222.56,0,0,1,1,1,1
14778.3,4,732.59,0,0,0,0,0,0
11721.46,1,287.06,0,0,1,0,0,1
76873.1,5,41.3,0,0,0,1,0,0
84454.51,4,478.78,0,0,0,1,0,1
45497.38,3,10.67,1,1,0,1,1,1
62568.13,1,2.2,0,1,1,1,0,1
3014.7,4,619.84,1,0,0,1,1,1
55828.98,4,84.23,0,0,1,0,0,1
65684.74,5,679.71,0,0,0,0,1,0
81393.32,4,906.21,1,0,0,0,1,1
6483.07,5,350.81,0,1,0,0,0,0
72461.83,3,828.43,1,1,0,1,0,1
59483.54,1,121.63,0,0,0,0,0,0
54007.53,2,631.77,1,1,1,0,0,1
51340.01,1,653.49,0,1,0,1,0,0
97317.18,2,738.45,1,0,1,0,1,1
66555.85,1,86.38,1,0,1,0,1,0
54295.5,3,705.74,1,0,0,1,1,1
22194.0,3,693.36,0,1,0,1,1,0
21312.81,1,546.95,0,0,1,0,1,1
20236.53,5,119.12,0,0,1,1,0,1
38783.26,3,935.8,1,1,0,0,0,1
83811.41,5,948.57,0,0,1,1,1,1
74143.43,5,907.49,0,1,0,0,1,1
33759.95,2,693.23,0,0,0,1,1,0
477.68,2,336.26,0,1,0,1,1,1
26446.38,4,747.83,0,0,0,1,0,0
36410.64,3,234.63,1,1,0,1,0,0
85734.62,5,309.12,1,0,1,0,0,0
97489.68,1,198.27,1,0,0,0,1,0
7355.54,2,290.72,1,0,0,0,0,1
22704.03,2,97.69,0,0,1,0,1,0
23094.64,2,487.44,0,0,0,1,0,1
21762.11,2,514.26,1,0,1,1,0,0
58297.94,3,801.03,0,0,0,1,0,0
44174.24,3,575.81,1,1,1,0,0,0
34833.7,5,948.15,0,0,1,0,0,1
86944.76,3,875.48,1,1,1,0,0,0
5217.69,3,338.53,0,1,1,0,0,1
6971.28,1,581.01,0,0,0,0,0,1
12274.04,3,646.56,1,1,0,0,0,1
61937.53,4,809.14,1,0,0,0,0,0
77124.48,2,862.06,1,1,1,1,0,1
25195.15,2,93.64,1,0,1,1,0,1
50812.88,4,323.09,0,0,0,1,0,1
5325.68,5,87.93,1,1,1,0,0,1
26986.98,3,281.56,1,1,0,1,0,1
83613.63,2,778.04,0,1,1,0,1,0
36056.79,1,660.18,0,1,1,1,1,0
91198.55,2,532.22,0,0,1,0,1,0
35502.66,5,536.56,0,1,0,0,0,0
76252.88,5,252.22,1,1,1,1,0,0
59616.38,5,804.11,1,1,0,1,1,1
55880.84,4,690.07,1,0,0,1,1,0
12504.77,3,565.35,1,1,0,1,1,1
44546.15,2,10.53,0,0,0,0,1,1
81982.5,5,654.56,0,1,1,0,0,0
19447.81,5,665.54,0,1,0,0,0,0
31430.99,5,643.06,1,1,0,1,0,0
17393.13,2,766.23,1,1,1,1,1,1
76021.0,5,28.58,0,1,0,1,1,0
49044.57,4,964.66,0,1,1,0,0,0
38319.28,3,24.39,0,0,0,1,0,0
75771.96,5,408.54,0,1,1,0,1,0
27549.89,3,545.6,0,1,0,0,0,0
30482.63,3,825.85,1,0,0,1,1,0
9334.26,1,678.77,0,0,1,1,0,1
52205.39,4,906.21,0,0,0,1,0,0
35173.55,2,216.43,0,1,0,0,0,1
16250.56,4,809.71,1,0,1,0,0,1
9099.01,5,193.61,1,1,0,1,0,1
15398.79,2,92.31,0,1,0,0,0,0
89662.38,3,877.27,1,0,1,1,1,1
6584.67,2,987.38,1,0,0,1,1,0
18512.33,5,397.5,1,0,0,0,0,0
36283.24,4,49.74,0,0,1,1,1,0
25644.85,2,321.73,1,1,0,1,0,1
4228.88,3,272.02,1,0,0,0,1,0
87162.94,5,407.6,0,1,1,0,0,1
50608.77,2,887.73,1,1,1,1,1,1
62640.86,3,644.36,0,1,0,1,1,1
11155.4,3,547.75,1,1,0,0,0,1
67245.28,1,485.05,0,0,0,0,1,1
73103.6,3,2.75,1,1,1,0,0,1
61913.19,1,71.22,1,0,0,0,1,0
36439.47,2,801.41,1,1,0,0,0,1
9739.46,2,490.03,0,1,1,1,1,0
17130.63,3,967.7,1,0,0,0,0,0
44586.17,4,679.68,0,1,1,1,0,0
93472.27,2,384.03,1,0,0,1,1,0
64737.2,5,875.28,1,0,0,1,0,1
75575.91,2,648.73,1,1,1,0,0,1
63688.55,5,248.3,0,1,0,1,1,0
60278.33,4,337.53,0,0,1,0,0,1
36701.91,4,595.28,1,1,0,1,0,0
18722.85,4,465.63,0,1,1,0,1,1
11042.45,3,971.37,0,0,1,1,1,1
55271.51,5,781.7,1,0,1,1,1,1
45991.28,4,889.86,0,1,1,0,1,1
3527.08,3,795.08,1,1,1,1,0,1
40400.72,2,424.24,1,0,0,1,1,1
37070.8,3,194.22,0,1,0,0,0,0
94561.86,2,743.65,0,1,0,1,1,0
99042.61,4,215.3,0,1,1,1,1,0
65296.64,5,76.67,1,1,1,0,1,1
85007.0,5,427.09,0,1,1,0,0,0
3607.66,1,694.24,0,0,0,1,1,1
25291.67,1,928.07,0,1,1,0,1,1
43027.91,4,469.98,0,1,0,1,1,0
56440.59,5,225.7,0,0,1,0,0,0
28407.07,5,454.32,1,1,0,1,0,1
87593.39,1,400.88,1,0,1,0,0,1
4004.83,1,16.44,0,0,1,1,1,0
93976.19,1,76.37,0,1,1,1,0,0
11025.06,5,864.27,0,0,1,0,1,0
32997.6,3,624.91,1,1,0,0,1,0
66600.91,1,606.78,1,0,0,1,0,1
23072.02,1,276.78,1,0,1,0,0,1
91029.41,2,592.68,0,0,0,1,0,1
44325.92,5,610.91,1,1,0,1,1,0
47768.33,4,462.5,0,0,0,0,1,0
82560.24,5,31.45,1,0,0,1,1,0
3397.48,4,885.18,1,1,0,1,1,1
2559.61,5,947.44,1,0,0,1,1,1
94344.36,2,151.06,0,0,0,0,0,0
99954.28,2,577.83,1,1,1,0,1,0
48951.39,5,582.16,1,0,0,1,0,0
59182.19,3,666.11,0,1,1,0,0,0
47097.56,5,12.76,1,1,1,1,1,1
63098.51,5,289.37,0,1,0,1,1,1
88706.05,3,572.75,1,0,0,0,0,1
88670.55,2,151.55,1,0,1,1,0,1
2593.19,1,102.78,1,0,1,1,0,0
46444.77,2,697.46,0,1,0,0,1,1
96107.44,1,76.86,1,1,0,0,1,0
66326.98,4,716.22,1,0,0,1,1,1
41017.71,4,292.62,1,1,1,0,1,1
94472.59,5,588.68,0,0,0,0,0,1
25862.26,5,118.01,1,1,1,0,1,1
29615.83,4,98.59,1,1,1,0,1,1
83896.81,4,66.91,0,0,1,0,0,0
56297.83,4,178.48,0,1,1,1,1,0
87358.16,2,90.31,0,0,1,1,1,1
30612.66,5,156.67,0,1,0,1,0,1
52473.0,3,753.61,0,0,1,1,0,0
38921.22,5,272.94,0,0,0,1,1,0
75421.29,2,943.07,0,1,1,1,0,0
85738.19,3,609.55,1,1,0,0,0,0
11026.46,2,267.49,0,0,1,0,0,1
14502.05,2,720.97,1,1,1,1,0,0
1791.48,5,263.29,0,0,1,1,0,1
53733.32,4,607.19,0,0,0,1,1,1
72822.8,4,390.02,1,0,0,1,1,0
12382.39,4,485.41,0,1,1,1,0,0
6851.94,1,934.22,0,1,0,0,1,1
36647.63,4,964.7,0,0,1,1,0,0
72769.27,4,738.99,1,1,1,1,1,1
39089.96,1,576.47,1,1,1,0,0,0
13007.27,1,56.27,0,0,1,0,1,1
19060.23,5,313.49,0,0,1,1,0,1
34637.7,2,703.14,0,1,1,1,1,0
21908.28,4,23.19,0,0,0,1,0,0
69329.07,2,71.41,1,1,0,0,1,0
69406.89,5,577.83,0,0,1,0,0,1
69644.45,4,649.85,0,0,1,1,0,1
58569.45,2,537.51,0,0,0,0,0,1
95572.17,2,783.42,1,1,1,1,1,1
67542.43,2,688.4,1,0,0,0,0,0
73394.17,2,940.86,1,1,0,1,0,0
24447.65,5,505.65,0,0,1,1,0,1
61005.81,3,869.02,1,1,0,1,0,0
73180.72,3,812.61,0,1,0,0,0,1
50831.72,1,967.02,0,1,1,0,0,0
14971.59,4,909.97,1,0,1,1,0,0
76430.43,1,908.82,1,1,0,1,1,1
29104.21,3,685.52,1,0,1,1,1,0
87129.08,2,806.01,1,1,1,0,0,0
6778.48,1,904.81,1,1,1,0,1,1
21296.57,2,826.54,0,0,0,0,1,1
52601.34,3,685.99,0,1,1,1,1,0
86183.61,4,376.0,1,1,0,0,0,1
25418.31,4,45.49,0,1,1,1,0,0
5133.74,2,782.28,1,0,0,0,1,0
71285.0,1,989.75,0,0,1,1,1,0
31631.88,1,903.24,1,1,0,1,1,0
19318.35,2,377.8,0,0,1,0,1,0
42813.47,2,142.85,1,1,1,1,1,1
72480.83,2,791.93,0,0,0,0,1,1
75186.14,5,346.97,1,1,0,0,0,0
69720.33,2,81.06,0,0,0,0,0,1
48613.44,2,340.7,0,0,1,1,0,1
43682.79,5,412.08,0,1,1,0,0,0
69324.43,1,122.63,0,0,0,0,0,0
4400.14,5,645.1,0,0,0,0,1,1
67020.66,1,764.33,0,0,0,0,1,0
39013.03,5,250.89,0,1,1,0,1,1
50586.14,3,538.31,0,0,1,1,0,1
1185.59,4,559.3,0,1,0,1,1,0
80616.24,1,164.03,0,0,0,0,1,0
24056.08,1,730.63,1,0,0,0,0,0
34994.14,5,444.14,1,0,0,1,0,0
79442.5,4,10.37,1,0,0,0,1,1
99413.5,1,81.22,1,1,1,0,0,1
31908.37,3,220.78,0,1,0,0,0,0
35456.75,4,929.16,0,1,1,1,1,1
