sale_day,customer_score,losses_day,Organization,Responsibility,Conduct,Resource_management,Conflict_management,Contribution
5767,4,-2,1,0,0,0,1,0
9877,0,0,0,0,0,0,1,1
11211,3,-9,1,1,0,1,0,0
9926,1,0,1,0,1,1,0,0
13134,5,-4,0,0,1,1,1,1
1928,4,-3,0,0,1,0,1,0
8546,1,-4,0,1,0,0,1,0
4659,0,-10,1,0,0,1,0,1
924,2,0,1,1,1,0,1,0
14340,5,0,1,1,0,1,0,0
11304,2,-8,0,0,0,0,0,1
4294,0,-1,1,0,0,1,0,1
9395,2,-3,1,0,1,1,1,1
3022,1,-6,1,0,0,1,0,1
14890,4,0,1,0,1,0,1,1
552,5,-7,0,1,1,0,0,0
8284,5,-6,1,0,0,1,0,1
2771,1,-10,0,1,1,0,1,0
549,4,-4,0,0,1,1,1,0
3184,1,-10,1,0,0,1,1,1
6353,0,-5,0,0,1,1,0,1
2657,4,-8,1,1,0,0,0,1
6882,0,-10,0,0,1,0,1,1
14067,1,-9,0,1,1,1,1,0
3079,0,-9,0,1,0,0,0,1
8394,1,-1,0,1,0,1,1,0
1506,0,-7,0,1,1,0,1,0
4591,3,-3,0,1,1,1,1,0
3171,0,-5,1,0,1,1,0,1
8761,1,-10,1,1,0,1,0,0
1290,1,-8,1,0,0,0,0,1
10167,5,-1,0,1,1,0,1,0
4793,3,-1,0,0,0,0,1,1
13109,2,0,0,1,0,0,0,0
11664,0,-10,1,1,1,1,0,1
6893,4,-4,0,1,0,1,1,0
6243,4,-2,1,1,1,0,0,1
349,3,-10,0,1,0,1,1,0
8918,4,-3,0,0,0,1,0,1
8511,4,-8,0,0,0,0,0,0
191,4,-3,0,1,0,1,0,1
14228,1,-1,0,1,0,1,0,0
5340,3,-4,1,0,1,1,0,0
13115,2,-1,0,0,1,1,1,0
7447,1,0,1,0,1,1,0,1
7573,1,-5,1,0,0,0,1,0
13805,4,-5,0,0,0,1,1,1
7013,2,-9,1,0,1,1,1,0
11667,1,-3,1,0,1,0,0,1
11651,2,-1,0,1,0,1,0,0
12345,4,-3,1,0,0,0,1,1
8097,5,-10,0,0,1,0,1,0
14796,3,-1,1,1,0,1,1,1
8217,1,-3,1,1,1,0,1,1
13487,5,-9,0,0,1,0,0,0
11337,0,-9,1,1,0,0,1,1
6074,0,0,1,0,0,0,1,1
13217,4,-2,0,1,1,0,1,1
6862,0,-10,0,0,1,1,1,1
11646,0,-4,1,0,0,0,1,1
752,0,-5,1,0,0,1,1,1
10259,1,-6,0,0,0,1,0,1
12293,1,-8,0,0,0,1,1,1
12839,5,-2,0,0,1,0,0,0
7841,0,0,1,1,0,1,0,1
12331,4,0,0,1,1,1,1,1
7509,4,-5,1,1,1,1,0,0
4052,5,0,0,0,1,1,1,0
12199,3,-5,1,1,1,0,1,1
11536,1,-2,0,0,0,0,0,1
14263,0,-6,0,0,1,0,0,0
11901,1,-10,0,0,0,1,1,0
13198,1,-5,1,0,0,0,0,1
3669,3,-7,0,0,0,1,1,1
11081,4,-5,1,0,0,1,1,1
11537,2,0,0,0,1,0,1,0
6819,0,-3,0,1,1,1,0,1
8224,3,-10,0,0,1,1,1,1
12676,5,-7,0,1,1,0,1,1
12276,0,-3,0,1,1,1,0,0
7562,3,-10,1,1,1,0,1,1
1812,1,0,1,1,1,0,1,1
6322,2,-5,1,0,1,0,1,1
459,5,-8,0,1,1,0,0,0
1499,5,-1,1,0,0,1,1,1
1198,4,-10,0,0,1,0,0,0
1767,3,-5,0,1,1,1,1,1
1309,3,-6,1,0,0,0,0,1
4434,5,-6,1,1,1,0,0,1
4464,5,-7,1,1,0,1,0,1
213,3,-10,1,1,1,0,0,0
9247,2,-5,1,1,1,0,0,0
461,5,-4,1,0,1,0,1,0
9458,4,0,0,1,1,0,1,0
7134,0,-3,1,1,0,1,1,0
5202,1,-4,1,0,0,1,1,1
1229,3,-6,0,0,1,0,1,1
5625,2,0,1,0,1,1,1,1
7840,1,-2,0,1,0,0,1,0
7658,2,-6,0,1,0,1,1,1
14692,1,-2,1,1,1,1,1,0
98,3,-5,0,0,1,1,0,1
5836,2,-5,0,0,1,1,0,1
13415,4,-1,0,0,0,0,0,1
5636,4,-5,1,0,1,0,0,1
764,0,-3,1,1,1,0,0,0
5177,5,-4,0,0,1,1,0,0
8177,1,-2,1,0,1,1,1,0
6815,0,-9,1,1,1,1,0,0
13868,1,-3,1,0,1,0,1,0
440,1,-8,0,1,0,1,0,0
2647,1,-1,0,1,1,1,0,1
6626,3,-8,1,0,1,1,1,0
1941,2,-8,1,1,1,0,1,1
2934,1,-7,0,0,0,1,0,0
13102,0,-7,0,1,1,0,0,0
9163,3,-8,0,0,1,0,1,1
2325,2,-3,0,0,0,0,0,1
243,2,-1,0,0,1,0,0,1
3519,1,-4,1,1,1,0,1,1
1408,0,-2,1,0,0,1,0,1
9932,0,-3,1,0,0,0,0,0
6916,1,-1,1,0,0,0,0,1
2804,2,0,1,0,1,1,0,0
9984,0,-6,1,1,1,1,0,0
7531,3,-7,1,0,0,0,0,1
1749,0,-8,1,0,1,1,0,1
440,4,-2,1,0,0,0,1,0
3926,5,-9,1,0,0,1,1,0
12342,4,-10,0,1,1,1,0,0
10331,5,-8,0,0,0,1,0,1
8664,1,-2,1,0,1,1,0,0
2975,2,-6,0,0,0,0,0,1
14012,2,-10,0,1,0,1,0,1
11447,5,-5,0,1,0,0,0,0
1434,1,-1,1,1,1,1,0,0
217,4,-5,1,1,0,0,0,0
8557,5,-7,0,1,0,0,1,0
2312,4,-3,1,0,1,0,1,1
162,3,-5,1,1,0,0,1,1
11352,0,-9,0,1,1,1,1,1
8367,2,-1,1,0,1,1,1,1
8535,1,-2,0,1,1,0,0,1
6356,1,-8,1,0,1,1,0,1
262,1,-1,0,1,0,0,0,0
14778,2,-1,0,0,0,0,0,1
397,5,-9,1,1,1,1,0,0
1826,3,-9,0,0,1,1,1,0
3288,1,-5,0,0,0,0,0,1
2326,5,-5,1,1,0,1,0,1
9491,4,-4,0,0,1,1,1,0
1921,0,-6,0,1,1,1,0,0
14850,5,0,1,1,0,1,1,0
13059,4,-8,1,1,1,1,0,0
15,5,-5,1,1,1,1,0,1
2687,5,-8,0,0,0,0,0,0
9957,3,0,0,0,0,1,0,0
3800,0,-10,0,0,0,0,0,0
11117,1,0,0,1,0,1,0,1
4938,5,0,0,1,0,1,1,0
2527,0,-4,0,0,1,0,0,1
5575,0,-5,0,1,1,0,0,1
4879,2,-2,0,1,1,0,0,0
9072,4,-6,1,0,0,1,0,1
419,5,-2,1,1,1,0,1,0
4927,0,0,0,1,0,1,1,1
1443,5,0,1,0,0,1,1,0
55,4,-7,0,0,0,1,0,0
11762,4,-7,1,1,1,1,0,0
9248,2,-9,1,0,0,1,1,0
424,4,-9,0,1,1,1,0,1
336,5,-7,1,1,1,0,1,1
1596,3,-5,1,1,0,1,1,1
9843,3,-9,0,1,1,0,0,0
1236,0,-9,1,1,1,1,1,0
10522,2,0,1,0,0,0,1,0
5166,4,-5,1,1,1,1,1,0
12190,4,-2,0,0,1,1,0,0
5834,4,-10,0,0,0,0,1,1
7009,3,-2,1,1,1,1,0,1
2398,4,-2,1,1,0,1,1,0
4438,0,-7,0,0,0,0,0,1
9941,1,-6,1,1,1,1,1,1
6732,5,-9,0,1,1,1,0,0
634,3,-6,1,0,0,1,1,0
5779,0,-5,1,0,0,0,0,0
11946,4,-9,1,0,0,1,0,0
1934,0,0,1,0,1,0,0,0
8937,1,-1,0,1,0,0,1,1
7109,5,-9,0,1,1,0,1,1
6983,3,-1,1,0,1,0,0,0
137,1,-3,1,1,0,1,1,1
10689,1,-3,1,0,1,0,0,1
6782,2,-1,0,0,0,1,1,1
11922,1,0,1,1,1,0,0,1
2662,5,-2,0,1,1,0,1,0
14471,5,-9,1,0,1,0,0,1
4114,1,-3,0,0,0,1,0,0
4863,1,-2,0,1,0,0,0,0
6901,2,-8,0,0,0,0,1,1
6345,3,-5,1,1,0,1,0,1
2234,0,-10,0,1,0,1,0,0
4646,3,-3,1,1,1,0,1,1
8148,4,-5,1,1,1,0,0,1
3522,0,-2,1,1,0,0,1,1
8839,5,-10,0,0,1,0,0,1
4910,1,-6,1,0,0,0,1,0
4402,0,-2,1,0,0,0,0,1
12861,0,-2,0,0,0,1,0,0
3239,5,-5,0,1,0,0,0,0
3644,5,-3,0,1,0,1,1,0
14259,3,-2,1,1,1,0,0,1
5925,5,-4,1,1,1,0,0,0
784,5,-5,0,1,1,1,1,1
3806,4,-6,1,0,1,1,1,0
3874,0,-1,0,1,0,0,1,0
9970,0,-6,0,1,1,0,0,1
1692,3,-5,0,1,1,0,1,1
4486,1,-7,0,1,0,0,0,0
7191,4,-3,0,1,0,0,1,1
273,4,-2,1,1,0,0,1,0
11301,2,-2,0,0,0,1,0,0
484,0,-10,1,1,0,0,1,0
3704,1,-9,1,1,1,0,1,0
4308,0,-9,0,1,1,0,1,0
8459,5,-3,0,1,0,0,0,1
14283,4,-3,1,1,1,1,0,0
1366,1,-5,1,1,1,0,0,0
646,1,-3,0,0,0,1,1,0
3608,2,-8,1,0,0,0,1,0
5084,5,-1,0,1,1,0,0,0
9645,1,-10,1,1,0,0,1,0
11120,5,0,1,1,0,1,1,0
11583,2,-4,0,0,0,1,1,0
4872,1,0,1,1,0,1,1,1
6994,1,-10,1,0,0,0,1,0
4700,1,-1,0,1,1,1,0,0
9623,1,-3,1,0,1,1,0,1
14299,0,0,0,0,1,1,1,0
3535,0,-10,0,0,0,0,0,1
7871,5,-3,1,1,1,1,1,1
5669,3,-6,0,1,0,0,0,1
1103,3,-1,0,0,0,0,0,1
5930,4,0,0,0,0,0,0,1
10706,4,-4,0,0,0,1,0,0
7751,5,-3,1,0,0,0,0,0
11115,2,-8,0,0,0,1,0,0
6508,4,-7,1,1,0,1,1,0
13832,4,-8,0,0,0,1,1,0
3798,5,-3,0,1,0,0,0,0
1088,1,-4,0,1,1,0,1,0
4050,0,-5,1,0,0,1,0,1
9101,0,-2,0,1,1,1,1,1
8182,1,-6,0,1,0,0,0,1
12440,1,-5,0,0,0,1,0,0
557,0,0,1,1,1,1,0,0
11287,5,-6,1,1,1,0,1,0
1874,5,-8,0,0,1,1,0,1
1792,4,-1,0,0,0,0,0,1
5228,2,-7,1,0,0,0,0,0
6922,3,-7,1,1,0,0,0,0
4237,3,-10,0,0,1,1,0,1
8978,2,-7,0,0,1,1,0,0
2903,4,-7,1,1,0,0,1,0
14093,5,-10,1,0,1,0,0,0
407,3,-7,0,0,0,1,0,1
3141,2,0,0,0,1,0,1,1
951,4,-4,1,0,1,0,0,0
12923,1,-9,0,1,1,1,1,1
3155,5,-6,1,0,0,1,1,0
9758,0,-8,1,1,0,1,0,1
12904,5,-10,0,1,0,1,1,0
12717,5,-9,0,1,0,1,1,1
12806,0,-4,0,1,0,0,0,0
3629,0,-6,0,1,0,0,1,0
9235,0,-10,1,1,1,0,0,0
3560,5,-4,0,1,0,1,1,0
7211,0,-5,1,1,1,0,0,0
7716,3,-8,1,0,0,0,1,0
367,5,-5,0,1,0,0,1,0
4130,1,-1,0,0,0,0,1,1
8871,0,0,1,1,1,1,0,1
14119,5,-7,0,0,0,1,0,1
12943,1,0,1,1,1,1,1,1
6777,3,-3,0,1,1,1,1,1
2048,1,-2,0,0,0,1,0,0
5790,3,-9,1,1,0,0,0,0
2839,0,-1,0,1,0,0,0,1
8880,5,-9,1,1,1,1,0,1
14038,2,-1,0,1,1,0,0,0
6636,0,-8,1,0,0,0,0,0
14285,2,-5,1,0,0,1,0,1
8316,0,-10,0,1,0,0,0,0
2249,0,-9,0,1,1,1,1,0
11661,1,-5,0,0,0,0,1,0
7953,5,-4,1,1,0,0,0,1
13793,5,-3,0,1,1,1,0,1
12097,3,-5,1,1,1,1,1,1
11994,2,-10,1,0,0,1,0,1
