sale_day,customer_score,losses_day,Organization,Responsibility,Conduct,Resource_management,Conflict_management,Contribution
125.28,1,-506.26,0,0,1,0,0,1
874.04,3,-487.93,1,1,0,1,1,1
348.31,4,-79.45,1,1,0,1,0,0
862.98,2,-569.86,0,1,1,1,1,0
298.47,5,-632.05,1,0,0,0,0,0
995.49,1,-202.65,0,1,0,0,0,1
930.6,5,-871.84,1,1,0,1,0,1
806.37,5,-32.77,1,0,1,1,0,0
793.33,1,-418.25,1,0,1,1,0,1
399.33,2,-337.54,1,0,0,1,1,0
950.69,3,-146.35,0,0,1,0,1,0
262.61,5,-878.22,1,1,1,0,1,1
263.57,3,-84.99,0,0,1,1,1,0
593.67,2,-147.37,1,0,0,0,1,0
725.91,3,-751.73,0,1,1,1,0,0
788.87,2,-700.15,1,0,0,0,0,0
215.71,4,-673.5,1,1,1,0,0,0
493.14,2,-225.52,0,1,1,0,0,1
695.35,4,-851.78,0,0,1,0,1,1
422.79,2,-322.65,0,0,1,0,1,0
280.77,3,-937.72,0,1,0,1,0,1
166.52,4,-811.1,1,1,0,1,1,1
659.94,2,-402.28,0,1,1,1,1,0
268.38,5,-116.19,0,0,1,1,1,0
700.92,1,-707.21,1,1,0,1,0,0
358.1,3,-667.57,1,1,1,1,1,0
482.67,5,-786.78,0,0,1,0,1,1
453.31,5,-465.63,1,1,1,0,1,0
308.01,1,-601.84,1,1,0,0,1,1
671.07,1,-927.06,1,0,0,1,1,1
142.75,1,-744.79,0,1,0,0,1,1
726.82,2,-442.46,0,1,0,0,1,1
861.04,5,-809.47,0,1,0,1,1,1
581.64,2,-867.78,0,1,1,0,1,1
317.45,5,-56.32,0,0,0,0,0,1
626.41,3,-383.24,1,0,1,0,1,1
126.89,5,-665.19,0,0,1,1,0,1
643.08,3,-422.65,0,0,1,0,0,1
217.9,3,-524.38,1,0,0,0,1,0
314.68,2,-690.77,1,1,0,0,0,0
642.35,1,-299.78,1,1,1,1,1,0
27.1,1,-621.91,1,1,1,0,1,1
904.32,2,-384.83,0,1,0,1,0,0
630.06,2,-306.95,1,0,1,1,0,0
634.74,3,-829.97,0,1,1,0,1,0
970.81,2,-561.71,1,0,1,0,1,1
836.11,4,-834.72,0,0,0,0,0,1
142.81,2,-427.63,1,1,0,0,1,0
652.62,4,-237.24,0,0,1,1,0,0
449.86,4,-753.08,0,1,0,1,1,1
776.99,4,-598.87,0,0,0,0,1,1
42.01,5,-837.13,0,1,0,1,1,0
960.68,3,-340.73,0,0,1,0,1,0
32.8,3,-929.43,1,1,1,0,0,0
433.67,4,-412.43,1,0,0,0,0,0
625.57,3,-937.31,0,1,1,1,0,1
732.91,4,-68.85,0,0,1,1,1,0
309.31,4,-906.45,1,0,0,0,1,1
960.86,5,-50.96,1,1,0,0,1,1
183.3,2,-989.84,1,1,0,1,1,0
191.77,1,-815.97,0,0,0,0,0,1
60.77,2,-909.82,1,0,1,0,1,0
63.02,4,-936.57,1,0,1,0,1,1
768.02,1,-102.13,1,0,1,0,1,0
996.88,1,-572.09,0,1,0,1,0,0
546.96,3,-145.27,0,0,1,0,0,1
741.63,1,-282.32,1,0,1,0,0,0
977.18,1,-237.01,1,0,1,0,1,0
508.51,4,-913.23,0,1,0,0,0,1
658.14,3,-264.18,1,0,0,0,1,0
384.08,3,-200.02,1,1,1,0,0,0
464.96,1,-439.19,1,0,1,0,1,1
679.18,5,-380.02,1,0,0,1,1,1
740.61,4,-488.27,0,0,0,1,0,1
184.5,3,-873.01,0,0,1,0,0,0
356.44,4,-239.71,1,0,1,0,1,0
915.58,5,-6.36,0,0,0,1,0,1
5.94,4,-898.73,1,1,1,1,0,0
238.85,3,-122.86,1,1,0,0,1,0
992.39,4,-53.75,1,1,0,1,1,1
3.51,5,-655.23,1,1,0,1,1,1
917.73,5,-906.34,1,0,0,0,1,1
96.68,1,-988.07,1,0,0,0,1,1
705.91,5,-745.87,0,0,1,0,1,0
4.55,2,-620.45,1,1,1,0,0,1
699.28,2,-917.29,1,0,0,0,1,0
778.22,5,-930.52,0,0,0,1,1,1
368.21,2,-689.24,0,0,0,0,1,0
133.37,2,-604.3,1,0,1,0,0,1
303.91,3,-586.46,0,1,0,1,1,1
284.7,1,-324.13,0,0,0,1,1,1
867.85,4,-501.05,0,0,0,0,0,1
682.91,5,-750.41,1,0,1,1,1,1
732.01,2,-270.86,1,1,1,0,1,1
981.85,5,-898.0,0,0,0,0,0,1
105.52,5,-693.49,1,0,0,0,0,1
238.47,2,-349.68,0,0,1,1,0,1
372.86,1,-538.73,0,0,1,1,0,1
172.36,2,-861.11,1,0,0,1,0,0
99.44,2,-367.79,0,1,1,1,0,0
178.3,4,-838.83,1,1,0,1,1,0
735.98,2,-749.77,1,0,0,0,0,0
782.55,4,-761.14,1,0,1,0,1,1
2.07,4,-213.06,0,0,1,0,0,1
395.26,4,-884.08,1,1,1,0,0,0
290.59,2,-545.03,0,0,1,0,1,1
919.88,5,-560.33,0,0,1,1,1,0
482.88,3,-65.8,0,1,1,1,1,1
107.13,5,-481.5,0,0,1,0,1,0
193.59,2,-636.37,0,0,1,1,0,1
237.15,4,-486.16,0,1,0,0,1,1
913.74,5,-158.22,1,0,0,0,1,1
933.71,3,-626.24,0,0,1,1,1,1
594.5,2,-795.46,1,1,0,0,0,0
666.78,1,-738.89,1,0,1,0,0,1
791.3,5,-529.85,1,0,0,0,0,0
191.93,1,-170.95,0,0,1,1,0,0
410.57,4,-258.15,0,1,1,0,0,0
21.51,3,-475.63,1,1,1,0,0,1
66.88,4,-343.11,1,1,0,1,1,1
655.46,4,-452.08,0,0,1,0,1,1
31.01,5,-455.13,1,1,1,1,0,0
34.66,3,-656.22,1,0,1,0,0,1
76.98,2,-101.16,0,0,0,0,1,1
829.85,3,-142.17,1,1,1,1,0,0
721.48,3,-439.45,0,0,0,1,1,0
460.07,2,-147.01,1,0,1,1,1,0
902.51,3,-948.25,1,0,1,0,1,1
357.28,1,-914.66,1,0,0,1,1,0
899.45,2,-869.73,1,0,1,1,1,0
403.11,2,-5.14,1,0,1,0,1,1
417.5,3,-123.69,1,0,1,1,0,0
750.24,5,-58.15,0,0,0,0,0,1
65.96,1,-745.65,0,1,0,0,1,1
750.25,4,-266.23,0,0,1,1,1,0
445.45,5,-567.11,0,0,1,1,0,1
410.06,1,-983.53,1,0,0,1,1,0
229.42,5,-552.87,1,1,0,1,1,0
673.21,4,-702.98,1,1,0,1,1,0
775.2,3,-897.55,0,1,0,0,0,0
508.67,5,-650.71,0,0,1,1,1,1
592.11,3,-12.23,1,1,0,1,1,1
737.43,2,-366.79,1,1,0,1,0,0
731.93,5,-267.77,1,1,1,0,1,1
884.84,2,-923.88,0,1,0,1,0,0
743.78,4,-663.59,0,0,0,0,1,0
103.73,2,-997.42,1,0,1,1,0,0
33.36,3,-928.18,1,1,1,1,0,1
351.31,4,-104.18,0,1,1,1,1,1
580.35,5,-997.4,1,0,1,0,0,1
419.34,2,-537.61,1,0,1,0,0,0
12.68,5,-773.65,1,0,0,0,1,1
773.66,5,-201.38,1,1,1,1,1,0
574.28,3,-569.64,1,1,1,0,0,0
97.28,5,-990.66,1,1,1,1,0,1
18.71,3,-126.8,1,0,0,1,0,0
51.65,5,-906.86,0,1,0,1,1,1
101.02,1,-771.15,1,0,1,1,0,1
232.04,2,-606.55,0,1,1,1,1,0
819.69,4,-794.03,0,1,1,0,0,1
436.99,3,-444.26,0,0,0,1,0,0
789.98,4,-287.31,0,0,1,0,1,0
555.73,3,-484.36,1,1,1,1,1,0
117.8,5,-536.0,1,1,1,1,0,0
636.36,2,-81.9,0,0,0,1,0,0
858.17,1,-668.86,1,1,0,1,1,0
163.12,1,-949.79,1,0,1,0,1,0
811.18,1,-846.27,0,1,0,1,0,1
519.04,2,-102.12,0,0,0,0,1,0
616.74,1,-320.04,0,1,1,0,0,1
577.88,2,-602.13,1,1,1,1,0,1
950.34,4,-883.01,1,0,0,0,0,0
658.96,2,-449.23,0,1,0,1,1,1
342.94,5,-350.84,1,0,1,0,0,1
224.58,2,-675.16,1,1,1,0,1,0
432.38,3,-761.66,1,0,0,1,1,0
595.86,5,-209.8,0,1,0,1,1,0
264.12,2,-892.07,1,0,1,0,1,1
464.21,3,-222.71,0,0,1,1,0,0
641.37,1,-957.4,1,0,1,1,1,1
333.34,5,-260.85,1,0,0,1,0,0
784.97,2,-838.71,0,0,0,1,0,1
818.43,1,-778.19,0,0,0,1,1,1
437.21,3,-603.64,0,1,1,1,1,0
273.77,3,-651.83,0,0,0,1,1,1
372.27,2,-878.85,1,0,1,0,1,1
926.06,1,-144.9,0,1,1,1,0,0
392.18,1,-574.41,0,0,1,1,1,1
225.35,3,-552.82,0,1,0,1,1,0
150.37,4,-901.76,0,1,0,1,1,0
409.55,1,-64.26,1,1,0,1,0,0
437.06,2,-425.92,1,0,0,1,1,1
392.99,1,-578.74,0,0,0,0,1,1
172.35,5,-39.71,0,0,1,1,1,1
307.06,2,-90.31,0,1,1,1,1,1
711.4,2,-418.58,0,1,1,0,1,0
822.98,3,-237.98,0,1,1,0,1,1
998.09,3,-438.21,1,1,0,1,0,0
237.72,3,-666.14,0,0,0,1,0,0
807.45,1,-814.48,0,1,1,1,0,1
700.33,5,-849.88,1,1,0,1,1,1
486.38,4,-484.08,1,1,1,1,0,0
340.62,5,-438.82,1,1,0,1,0,1
207.65,5,-418.82,1,0,0,0,1,1
52.95,1,-460.33,0,1,1,1,0,0
31.51,1,-531.47,0,1,0,1,0,0
722.18,2,-85.87,1,0,1,0,1,0
401.35,2,-640.15,0,1,1,0,1,0
951.07,3,-309.68,0,1,1,0,1,0
332.41,4,-884.2,0,1,1,0,1,0
732.35,5,-877.94,0,1,0,0,0,1
263.01,4,-405.68,1,0,0,1,1,1
637.13,1,-967.97,0,0,1,0,0,0
383.56,5,-906.85,0,1,0,1,0,0
222.81,5,-721.86,0,0,0,0,1,1
765.07,2,-199.89,1,1,1,0,1,1
561.72,2,-68.49,1,1,0,1,0,0
423.42,3,-121.69,1,1,0,1,1,1
976.61,1,-184.34,0,0,1,1,1,0
960.71,3,-298.09,0,0,1,1,1,1
618.12,1,-31.55,1,1,1,0,1,1
513.54,2,-505.85,1,1,0,1,1,1
612.01,2,-994.47,0,0,0,0,1,0
583.13,3,-37.48,0,1,1,0,0,1
772.39,4,-392.14,1,0,1,1,1,1
856.37,5,-453.0,1,1,0,1,1,0
357.49,4,-608.06,1,0,0,0,1,1
671.57,5,-104.93,0,1,1,1,1,0
623.61,4,-509.56,1,0,1,1,1,1
11.54,4,-184.82,1,0,0,0,0,0
347.25,2,-583.48,0,1,1,0,1,0
588.37,1,-954.37,1,0,1,1,1,0
855.98,4,-695.51,0,1,1,1,0,1
938.13,5,-490.47,1,0,1,1,0,0
813.69,1,-1.73,1,0,1,1,0,1
818.31,2,-665.83,0,1,1,1,0,1
503.77,3,-534.16,1,1,0,1,0,0
197.18,4,-774.81,0,0,0,0,1,1
783.72,1,-100.31,0,0,0,1,0,0
684.59,1,-236.23,1,0,1,1,1,1
765.0,5,-810.52,0,0,1,1,0,0
282.67,4,-249.47,0,0,0,1,0,0
99.42,2,-232.09,0,1,0,0,1,1
924.1,5,-886.91,0,0,0,0,1,0
453.97,5,-416.88,1,1,1,0,0,1
178.03,2,-322.08,0,0,0,0,1,0
907.6,4,-707.97,1,0,1,1,1,1
582.97,2,-383.13,0,1,1,1,0,0
473.02,3,-370.59,1,0,0,0,1,0
59.44,2,-139.97,1,0,1,0,1,1
909.13,2,-191.78,0,0,0,0,1,0
380.29,1,-998.4,0,1,0,0,0,0
579.07,3,-179.98,1,0,0,1,0,1
21.04,5,-184.67,0,0,1,1,0,0
569.15,2,-890.55,0,0,1,0,1,0
22.39,2,-357.15,1,1,0,0,0,0
85.44,1,-743.94,0,1,1,0,1,0
78.35,4,-497.71,0,1,1,0,1,1
24.23,3,-18.61,0,1,1,0,0,1
142.63,2,-702.37,1,1,0,1,1,1
775.16,1,-130.22,0,0,0,1,0,1
449.5,2,-637.87,0,0,0,1,0,1
600.08,4,-415.84,1,1,1,1,0,0
772.5,5,-100.22,1,0,0,0,1,1
416.93,4,-471.5,1,1,1,0,1,0
470.6,5,-974.17,0,0,1,1,1,1
849.86,1,-889.04,0,0,0,1,0,0
526.05,2,-497.46,1,0,0,0,0,0
550.8,2,-190.01,0,0,1,0,1,1
531.37,3,-926.39,1,1,0,0,1,1
682.49,2,-555.04,0,1,1,0,1,1
601.59,2,-539.49,1,0,0,0,1,1
283.85,1,-600.15,1,0,0,0,0,1
393.97,1,-203.79,1,0,0,1,1,0
74.87,5,-547.63,1,0,0,1,0,1
749.57,5,-984.4,1,1,1,0,0,0
948.87,5,-75.62,0,1,1,1,1,0
760.13,4,-869.18,1,0,1,1,0,1
494.61,3,-388.41,1,1,0,0,1,1
181.31,3,-960.89,0,1,0,0,1,0
738.16,2,-220.44,1,1,1,1,1,0
586.53,4,-255.73,1,0,0,1,1,0
63.65,3,-777.28,1,0,0,1,0,0
604.78,3,-573.75,0,0,1,1,0,1
855.93,1,-778.63,0,1,0,1,0,1
889.8,5,-382.08,1,0,1,1,1,1
929.39,5,-314.13,0,1,0,1,0,1
635.64,2,-824.5,0,1,1,1,0,0
918.28,1,-636.32,1,0,0,0,0,1
167.31,2,-484.64,0,1,1,0,1,0
835.53,3,-426.22,0,1,0,1,0,1
908.45,2,-476.13,0,1,0,0,0,0
961.16,4,-79.31,1,1,0,0,1,1
171.57,3,-309.63,0,0,1,1,1,0
517.24,2,-959.54,0,1,0,1,1,1
508.91,1,-40.55,1,1,0,0,0,0
777.12,2,-278.65,1,1,0,1,0,1
818.7,1,-258.25,1,1,0,1,1,0
97.93,4,-594.72,0,1,1,0,0,0
196.64,5,-177.55,0,0,0,1,0,0
256.55,5,-777.18,1,0,0,1,0,1
820.61,1,-658.69,1,1,0,1,1,0
706.39,4,-330.89,0,1,0,1,1,1
175.43,1,-914.54,1,0,0,0,1,0
771.71,3,-399.13,0,0,0,1,1,1
448.49,2,-632.68,0,1,1,0,1,1
154.48,2,-637.27,0,1,1,0,0,0
7.65,2,-301.37,1,1,1,0,1,1
644.7,5,-2.23,1,1,0,1,0,1
15.2,4,-146.19,1,1,1,1,1,0
279.83,5,-774.55,1,1,0,1,1,1
172.6,1,-312.2,1,0,1,1,1,1
809.23,4,-968.46,1,0,0,0,0,0
467.06,1,-142.41,1,1,0,1,1,0
191.07,4,-927.03,0,1,1,0,1,1
205.13,2,-494.79,1,0,0,1,0,1
958.31,5,-485.33,1,1,0,1,1,1
710.32,5,-661.03,0,0,0,1,1,1
542.78,3,-917.12,0,1,0,1,1,0
549.13,4,-237.43,0,0,1,1,0,0
371.46,3,-290.62,0,1,0,0,1,0
820.52,2,-577.06,1,0,1,1,0,0
884.85,4,-213.78,1,0,0,1,0,0
509.0,5,-375.23,0,0,0,1,1,1
525.64,1,-454.11,1,0,0,0,0,0
998.19,4,-94.12,0,1,0,1,0,0
749.65,4,-521.01,0,0,1,1,0,0
664.48,3,-342.5,0,1,1,0,0,0
675.16,1,-665.08,1,1,1,1,1,0
642.18,3,-71.83,0,1,0,1,0,1
417.3,5,-20.72,0,1,0,0,1,1
349.07,3,-325.11,0,1,1,0,0,1
694.36,2,-252.04,0,1,1,1,1,0
838.04,2,-298.99,1,0,1,0,1,0
655.75,1,-932.04,1,1,1,0,1,1
780.26,1,-859.49,1,0,0,1,0,1
904.5,1,-875.37,1,1,0,1,0,1
640.38,3,-475.03,1,1,0,1,1,0
73.61,3,-440.0,1,0,0,0,0,1
564.36,2,-918.5,0,1,0,0,1,1
127.13,3,-725.72,1,0,0,0,0,0
730.77,3,-772.38,1,1,0,1,1,1
954.81,3,-260.93,1,0,0,0,1,0
213.36,2,-209.03,1,0,1,0,0,0
479.56,5,-866.41,0,1,1,1,1,0
278.94,3,-769.32,0,0,1,1,1,1
540.09,1,-311.81,0,1,0,0,1,0
945.8,1,-590.33,1,1,0,1,0,1
204.67,1,-241.69,0,0,0,0,1,1
736.86,3,-398.31,0,1,1,0,0,0
737.18,4,-780.97,1,1,1,0,1,0
779.77,3,-60.28,1,1,0,0,1,1
745.12,1,-819.31,1,1,1,1,0,0
801.49,4,-826.62,1,0,1,1,0,0
511.29,3,-134.48,0,1,0,0,1,0
252.23,4,-294.8,0,1,1,0,0,0
811.92,5,-786.13,0,0,0,1,0,0
124.31,3,-962.17,0,1,1,1,1,1
407.24,2,-545.52,0,1,0,1,1,0
724.53,5,-923.91,0,0,1,1,0,1
839.17,4,-100.5,0,0,1,0,1,0
662.8,3,-445.94,0,0,0,1,0,1
238.95,5,-848.82,1,0,0,1,1,0
405.51,5,-439.57,0,1,0,1,1,1
228.8,4,-104.67,0,0,0,0,0,0
814.11,1,-16.19,1,0,0,1,0,1
933.42,2,-683.16,1,1,0,1,0,1
356.78,5,-443.45,1,1,1,0,0,1
537.48,5,-398.29,1,1,0,0,1,1
325.8,3,-504.12,1,1,1,1,0,1
507.8,4,-11.01,1,0,0,0,0,1
695.19,3,-223.87,1,0,0,1,1,0
578.51,1,-776.59,0,1,1,0,1,0
436.16,4,-944.73,0,1,1,0,1,1
855.85,4,-258.81,0,1,0,0,1,1
588.09,1,-766.61,1,0,1,1,1,1
259.17,3,-185.59,1,0,1,0,1,1
79.21,1,-609.28,1,0,0,0,0,0
195.85,3,-543.3,0,0,0,0,1,1
716.64,4,-681.93,0,1,0,1,0,1
556.98,2,-485.71,1,1,1,1,0,1
22.94,3,-526.2,1,0,1,1,1,1
673.76,2,-350.44,0,1,1,1,0,0
391.88,4,-613.96,1,0,1,0,1,0
652.77,2,-145.21,1,0,0,1,1,0
584.92,4,-92.08,1,1,1,1,0,0
222.63,2,-482.17,1,1,0,0,0,1
376.16,1,-884.07,1,0,1,1,1,0
818.21,3,-907.5,1,0,0,1,0,1
416.96,3,-644.39,0,1,1,1,1,1
300.23,4,-175.48,1,1,1,0,0,1
412.28,1,-224.9,1,0,0,1,1,1
521.17,3,-915.71,1,1,1,0,0,0
436.76,5,-942.65,1,1,0,0,0,1
171.57,2,-929.45,0,0,1,1,1,1
495.94,2,-478.71,1,1,0,0,0,0
