sale_day,customer_score,losses_day,Organization,Responsibility,Conduct,Resource_management,Conflict_management,Contribution
3750,2,-21,0,1,0,0,0,0
156,4,-23,0,1,1,1,0,1
1286,1,-15,0,1,0,0,1,1
1376,4,-90,1,1,0,0,1,1
1424,2,-100,0,0,0,1,0,0
1514,5,-81,1,0,1,1,0,0
554,4,-17,0,1,0,1,1,1
3799,3,-28,0,0,0,0,0,1
1712,4,-60,1,1,1,0,1,1
4475,4,-79,0,0,0,1,1,1
168,5,-39,0,0,0,1,0,0
1859,4,-63,1,0,0,1,1,1
2989,4,-31,1,0,1,1,0,1
1314,3,-23,1,1,1,0,1,0
4427,4,-28,1,0,0,0,0,1
766,1,-22,0,1,1,1,0,1
103,1,-26,0,1,1,1,1,0
4082,3,-7,0,1,1,1,1,0
3307,4,-99,0,1,0,1,1,1
2023,1,-57,1,1,1,0,1,1
3632,1,-69,1,1,0,0,0,0
3224,5,-53,0,1,1,0,1,1
2276,0,-73,1,0,0,0,0,0
1441,0,-36,1,1,1,1,1,1
216,3,-56,0,0,1,1,1,0
1270,1,-40,0,0,1,0,0,1
4240,2,-71,0,1,1,1,1,1
4201,1,-56,1,0,0,1,0,0
2405,0,-68,1,1,1,0,1,0
3692,1,-8,0,0,0,1,0,1
1809,3,-54,0,0,0,0,0,0
3219,5,-88,0,1,0,0,0,1
1381,1,0,0,1,1,1,0,1
2442,0,-67,1,0,1,1,1,0
2968,4,-52,1,1,0,1,0,1
2750,3,-78,1,0,1,0,0,1
1504,3,-66,1,1,0,1,0,0
1916,1,-35,0,1,1,1,1,1
3744,2,-15,0,0,1,0,0,1
385,2,-5,0,1,1,1,1,1
3743,3,-77,1,0,1,1,1,1
1052,3,-66,1,0,0,0,1,1
4659,1,-63,0,1,1,0,0,0
3781,0,-38,1,0,0,1,0,1
272,3,-34,0,0,0,1,1,1
1853,1,-98,1,0,1,0,0,1
1944,3,-28,1,0,1,0,1,0
3929,0,-65,0,1,0,0,0,0
1968,5,-19,0,0,0,0,1,0
2481,0,-72,0,0,0,1,1,0
3295,0,-6,0,1,0,0,1,0
39,2,-40,0,1,1,0,0,1
253,4,-14,0,1,1,1,1,1
286,1,-61,1,0,0,0,0,1
591,3,-53,0,0,0,0,1,1
4168,1,-4,0,1,0,1,0,0
3221,5,-42,0,1,1,1,1,0
4027,0,-3,0,1,0,1,0,1
2453,1,-93,1,1,0,1,1,1
4589,3,-7,0,0,1,1,0,1
3118,0,-37,0,0,1,1,1,1
2076,3,-5,1,1,0,1,1,0
2219,2,-86,1,1,0,0,1,1
1078,3,-62,1,1,1,0,0,0
4842,5,-68,0,1,1,1,1,0
1561,2,-2,1,0,0,1,0,0
1088,2,-87,0,0,1,1,1,0
4575,5,-61,1,0,0,1,0,1
4810,5,-80,0,1,1,0,1,1
3748,3,-66,1,1,0,1,1,1
2898,0,-74,0,1,1,0,1,1
2576,4,-52,0,1,0,0,0,0
264,3,-26,0,1,0,1,0,1
4895,1,-92,0,1,1,0,0,1
1352,3,-11,0,1,0,1,0,0
4373,2,-43,0,0,0,0,0,1
4599,4,-78,1,1,1,1,1,0
485,5,-68,1,0,1,0,0,1
4826,0,-49,0,0,0,0,1,1
4173,3,-31,1,0,1,0,0,0
3193,5,-19,1,1,1,1,0,0
1460,1,-29,1,0,0,0,0,1
2412,4,-89,0,1,0,0,0,1
2482,1,-32,1,0,1,1,1,1
4931,0,-34,0,0,0,1,0,0
2699,3,-53,1,0,1,1,0,1
1412,1,-77,1,1,0,1,1,1
1440,4,-94,0,0,0,1,1,1
2628,0,-94,0,0,0,0,1,1
1022,4,0,1,0,1,1,1,1
3720,2,-4,0,1,0,0,1,1
2725,2,-86,1,1,0,0,1,1
1126,4,-38,1,1,0,0,0,0
136,4,-9,0,1,0,0,0,0
2791,5,-60,1,1,0,0,1,1
1601,2,-53,1,1,0,1,1,0
4097,1,-26,0,1,0,1,0,1
870,4,-93,0,1,0,1,0,1
4925,4,-57,0,0,0,0,0,0
1200,3,-12,0,1,0,0,0,0
259,5,-78,1,1,0,0,1,1
879,5,-50,1,1,1,1,0,0
2406,2,-53,1,0,0,0,0,0
936,1,-66,0,1,1,0,1,1
119,4,-10,0,0,1,1,0,0
2828,5,-81,1,0,1,0,0,1
1531,5,-66,0,0,1,1,1,1
4240,2,0,1,0,0,1,0,1
3673,2,-95,0,1,0,1,1,1
1272,1,-89,0,0,0,1,0,1
1754,5,-84,0,1,0,0,1,1
4857,1,-56,0,1,0,0,0,1
1929,1,-74,0,1,0,1,0,1
2946,3,-77,1,0,0,1,1,0
243,1,-71,0,1,1,1,0,1
1456,2,-53,1,0,1,0,1,1
2529,3,-57,1,1,0,0,1,0
1203,0,-91,0,0,1,1,0,1
4117,1,-81,1,1,0,1,0,0
2575,5,-61,0,0,1,1,1,1
2837,1,-29,0,0,0,0,0,1
449,5,-83,1,1,1,1,0,0
1813,1,-93,0,0,0,1,1,1
2161,3,-96,1,1,0,1,0,0
962,5,-74,0,1,1,1,0,1
4007,2,-21,0,1,1,0,1,1
3383,3,-58,1,1,1,1,0,0
4868,0,-93,1,1,0,1,0,0
1457,1,-73,1,0,1,0,0,1
2008,0,-95,0,1,1,0,1,1
4120,5,-4,0,0,1,1,0,0
341,1,-35,0,1,1,0,1,1
2166,1,-77,1,1,1,0,0,1
1083,2,-13,0,0,1,1,1,1
4428,5,-99,1,1,0,1,1,0
4776,0,-73,1,1,0,0,0,0
748,3,-48,0,0,1,1,1,0
1212,2,-59,0,1,1,0,1,1
3168,2,-50,0,0,0,1,1,0
4138,3,-71,0,1,1,0,1,0
2962,0,-19,0,0,0,0,0,1
1895,5,-41,0,1,0,1,0,1
1359,2,-90,0,0,0,1,1,0
2434,0,-73,0,0,0,1,1,0
3059,2,-95,0,0,0,0,0,0
1858,1,-6,1,1,0,0,1,0
796,0,-3,0,0,1,0,0,1
200,2,-13,0,0,0,1,1,1
4428,3,-11,0,0,0,1,0,1
3119,0,-100,0,0,0,0,0,1
774,2,-57,1,0,1,0,0,0
4274,3,-16,0,1,0,0,0,0
1623,0,-36,1,0,1,0,0,1
88,0,-11,0,1,0,1,0,0
4457,1,-77,0,0,0,0,0,0
1640,0,-26,1,1,1,1,1,0
3132,3,-37,0,0,0,0,0,1
4829,5,-99,1,0,1,0,0,0
2014,2,-76,0,1,0,1,1,0
4468,1,-47,0,1,0,0,0,1
3856,4,-19,0,0,1,0,1,1
41,2,-42,1,1,0,0,0,1
2573,5,-3,1,1,0,0,1,1
2470,3,-50,1,1,1,0,0,1
1430,0,-43,1,1,1,1,0,1
2175,1,-65,0,0,1,0,1,0
1911,5,-92,0,0,1,1,1,1
4448,0,-69,1,1,0,0,1,0
600,0,-64,0,1,0,1,0,1
1736,0,-87,0,0,0,0,1,1
4159,3,-40,1,0,1,1,0,1
4889,3,-9,0,0,0,1,1,1
649,5,-43,1,1,0,0,0,0
2515,1,-99,1,1,0,1,1,1
4123,4,-100,1,0,1,1,1,0
3833,2,-24,0,1,0,0,0,0
1693,1,-33,1,1,1,0,1,0
2467,5,-74,1,0,0,1,1,1
1065,3,-17,1,0,0,0,1,1
2272,1,-9,1,0,1,0,0,1
3265,3,-66,1,1,0,0,1,1
1774,1,-69,0,0,1,1,0,1
1381,2,-36,1,1,1,0,1,0
2286,5,-53,1,0,1,1,0,1
4836,2,-68,0,0,1,0,0,1
934,0,-40,0,0,0,0,0,1
2546,4,0,0,1,1,0,0,1
1363,1,-74,0,0,1,0,1,0
3482,1,-39,0,0,0,0,0,0
1234,1,-29,0,0,0,1,1,0
858,0,-55,0,1,0,1,1,1
3623,5,-17,0,0,1,0,1,1
2375,5,-28,1,0,0,0,0,0
2420,1,-58,1,1,0,1,1,1
2986,4,-31,0,1,0,1,1,0
1574,2,-13,0,1,1,1,1,1
2991,4,-42,1,1,0,1,1,1
2996,1,-67,0,1,0,0,0,1
529,0,-32,0,0,1,0,1,1
2379,5,-57,0,0,0,0,1,0
2967,0,-30,0,0,1,0,0,0
4156,4,-62,1,0,1,0,0,1
3431,5,-29,0,1,0,1,0,1
4808,0,-19,0,1,0,1,1,1
432,5,-10,1,1,1,0,0,0
2795,2,-71,0,1,0,1,0,1
2527,5,-23,0,1,1,1,0,0
2384,0,-97,1,0,1,0,1,0
1370,2,-44,1,1,0,0,1,0
4561,4,-40,0,0,0,1,1,1
1543,2,-6,0,0,1,0,1,0
4635,3,-42,0,0,1,1,1,1
895,0,-63,1,1,0,1,1,0
2106,2,-45,1,0,0,0,1,1
4603,1,-66,1,0,1,1,1,0
3699,4,-1,0,1,1,1,0,1
1973,1,-45,1,0,0,1,0,1
3387,1,-49,1,1,1,1,1,1
4645,4,-99,1,1,0,1,1,0
1654,5,-94,1,0,0,1,1,0
3919,5,-22,1,1,0,0,0,1
2497,2,-46,1,0,1,1,0,0
2947,3,-94,1,0,0,1,0,1
4547,4,-70,1,0,0,0,1,1
292,0,-25,0,1,1,1,0,0
1128,2,-53,0,1,1,0,1,0
4229,2,-27,1,0,1,0,1,0
2332,2,-91,1,0,1,0,1,1
4028,4,-85,1,0,1,0,0,0
3104,3,-24,1,1,1,1,0,0
3769,4,-27,0,1,1,0,0,0
3777,4,-24,1,0,1,0,1,0
674,1,-75,1,0,0,1,1,0
2526,4,-74,1,1,0,1,0,1
3940,0,-59,0,1,0,1,1,0
2740,5,-64,1,0,0,1,1,0
2628,3,-13,0,1,1,1,0,1
2054,2,-35,1,1,1,0,0,0
2239,0,-52,0,1,1,0,1,0
4439,2,-36,0,0,1,1,0,0
2023,4,-82,0,1,1,1,0,0
35,3,-40,0,1,0,0,1,0
1293,3,-39,0,1,1,0,0,0
2637,1,-30,1,0,1,0,0,1
3517,1,-11,1,0,1,0,0,1
1043,2,-53,1,0,0,1,0,0
371,0,-12,1,0,1,1,0,1
947,4,-90,1,1,0,0,1,1
103,2,-89,1,1,0,0,0,1
2986,4,-59,0,1,0,1,0,1
1696,0,-65,1,0,0,0,1,0
4258,0,-91,0,0,1,0,1,0
4800,5,-96,0,1,0,1,0,0
3710,4,-61,0,1,0,0,0,1
3068,1,-90,0,0,1,1,0,1
2204,3,-6,0,1,0,1,1,0
3738,3,-97,0,1,0,1,1,0
4646,1,-16,0,0,0,1,1,1
4989,0,-91,0,1,0,0,0,0
33,5,-30,1,0,0,1,0,1
738,1,-49,0,1,1,1,1,1
2658,0,-43,0,1,1,1,1,0
2529,5,-47,0,0,0,1,0,0
447,0,-32,0,1,1,1,0,0
142,0,-18,1,1,1,1,1,0
232,2,-94,1,1,0,0,1,1
2788,1,-37,0,1,0,0,1,1
729,2,-91,0,1,0,1,0,0
2484,0,-36,0,0,0,0,0,1
1465,3,-49,0,0,1,1,1,0
212,1,-66,0,0,1,1,1,1
4010,3,-14,1,1,1,0,0,1
1359,0,-64,0,0,0,1,1,1
2311,1,-6,0,1,0,1,1,0
4223,5,-78,0,0,1,0,1,0
468,0,-94,0,0,1,1,0,0
95,1,-26,1,0,1,1,1,0
1342,2,-52,1,0,0,0,1,1
3816,5,-58,1,1,0,0,1,0
3970,3,-21,0,1,1,1,0,0
3805,2,-48,1,1,1,1,0,1
2986,3,-24,1,0,0,1,1,0
2581,4,-3,0,1,1,0,0,1
352,1,-59,0,0,0,0,1,0
3985,1,-41,1,1,0,0,1,0
109,2,-72,0,0,0,0,1,0
3077,3,-89,0,1,0,0,0,1
2958,0,-41,1,1,1,1,0,0
4545,3,-4,0,1,1,0,1,1
1501,1,-19,0,0,0,1,1,1
3695,0,-21,0,0,0,0,0,1
3135,2,-45,1,1,0,1,1,1
3222,3,-16,0,0,0,0,1,1
487,4,-84,1,1,0,0,1,1
480,0,-33,0,0,1,0,0,1
3934,0,-27,0,0,1,0,1,0
972,2,-3,1,0,1,1,0,0
1512,4,-14,1,1,1,1,0,1
