sale_day,customer_score,losses_day,Organization,Responsibility,Conduct,Resource_management,Conflict_management,Contribution
2355,3,-4,1,1,0,1,1,0
2033,3,-15,1,1,0,1,1,1
3569,4,-2,1,1,1,1,1,1
2894,5,-1,1,1,0,1,1,1
979,3,-8,1,1,1,1,1,1
2241,4,-5,1,1,1,1,1,1
101,3,-3,1,1,1,1,1,1
4256,3,0,1,1,1,1,1,0
1836,3,-13,1,1,0,1,1,0
1405,5,-15,1,1,1,1,1,0
3209,3,-15,1,1,1,1,1,0
4512,4,-8,1,1,1,1,1,0
1211,5,-11,1,1,1,1,1,1
1477,5,-15,1,1,1,1,1,0
4006,3,-7,1,1,1,1,1,0
2023,4,-13,1,1,1,1,1,1
858,4,-9,1,1,1,1,1,1
1276,4,-7,1,1,0,1,1,1
4312,5,-1,1,1,0,1,1,0
1899,3,-4,1,1,1,1,1,1
1976,5,-1,1,1,0,1,1,1
2296,3,-2,1,1,1,1,1,1
1911,4,-12,1,1,0,1,1,1
580,3,-7,1,1,1,1,1,1
2788,4,0,1,1,0,1,1,1
3327,3,-5,1,1,1,1,1,0
989,3,-9,1,1,0,1,1,1
3151,5,-4,1,1,0,1,1,0
707,5,-12,1,1,0,1,1,1
905,3,-6,1,1,1,1,1,0
671,4,-9,1,1,1,1,1,0
1022,3,-12,1,1,1,1,1,0
2248,3,-8,1,1,1,1,1,0
2780,3,-9,1,1,1,1,1,1
3790,4,-8,1,1,0,1,1,1
415,4,-2,1,1,1,1,1,0
4015,5,-3,1,1,1,1,1,1
3011,3,-5,1,1,0,1,1,1
1013,4,-4,1,1,0,1,1,1
832,3,-3,1,1,0,1,1,1
200,3,-2,1,1,0,1,1,0
1640,5,-10,1,1,0,1,1,0
1658,3,-1,1,1,0,1,1,1
181,5,-3,1,1,1,1,1,0
1382,3,-6,1,1,1,1,1,0
1811,5,-5,1,1,0,1,1,1
1602,5,-2,1,1,1,1,1,0
94,5,-2,1,1,1,1,1,0
2662,4,-8,1,1,0,1,1,1
2449,4,-11,1,1,0,1,1,0
3091,5,-2,1,1,0,1,1,0
173,5,-2,1,1,0,1,1,0
2018,3,-1,1,1,1,1,1,0
1982,5,-2,1,1,0,1,1,0
1338,3,-7,1,1,1,1,1,1
2393,3,-2,1,1,0,1,1,0
884,3,-4,1,1,0,1,1,1
1401,5,-13,1,1,0,1,1,0
2383,4,-7,1,1,1,1,1,1
4281,5,-12,1,1,0,1,1,1
1827,3,-15,1,1,1,1,1,0
2382,4,-13,1,1,0,1,1,1
3523,3,-13,1,1,1,1,1,1
734,4,-2,1,1,1,1,1,0
2518,3,-15,1,1,1,1,1,0
2300,3,-12,1,1,1,1,1,0
4613,3,0,1,1,1,1,1,1
2156,4,-12,1,1,1,1,1,1
2596,3,-6,1,1,1,1,1,0
1403,5,-12,1,1,1,1,1,0
2448,5,-13,1,1,0,1,1,0
403,5,-13,1,1,1,1,1,0
3447,5,-11,1,1,0,1,1,1
3473,5,-8,1,1,0,1,1,1
2288,5,-13,1,1,0,1,1,1
3454,3,-11,1,1,0,1,1,1
2954,5,-11,1,1,1,1,1,1
708,4,-13,1,1,1,1,1,0
1531,5,-8,1,1,1,1,1,1
4549,5,-10,1,1,1,1,1,0
2475,5,-12,1,1,1,1,1,0
3955,3,-15,1,1,0,1,1,0
1066,5,-7,1,1,0,1,1,0
3542,3,-14,1,1,0,1,1,1
2966,3,-3,1,1,0,1,1,1
811,3,-1,1,1,1,1,1,1
2849,5,-3,1,1,0,1,1,1
4367,5,-5,1,1,0,1,1,1
2382,5,-11,1,1,1,1,1,0
53,3,-6,1,1,1,1,1,0
2651,5,-4,1,1,0,1,1,1
544,5,-1,1,1,0,1,1,0
3128,4,-12,1,1,0,1,1,0
3505,3,-14,1,1,1,1,1,0
2318,4,-15,1,1,0,1,1,0
4102,5,-7,1,1,1,1,1,1
655,4,-5,1,1,1,1,1,0
3537,4,-6,1,1,1,1,1,0
402,4,-6,1,1,0,1,1,0
320,5,-10,1,1,0,1,1,1
2378,4,0,1,1,0,1,1,1
704,5,-10,1,1,0,1,1,1
4592,4,-4,1,1,1,1,1,0
4057,5,-10,1,1,1,1,1,1
2063,5,-7,1,1,0,1,1,1
2335,5,-9,1,1,0,1,1,0
3622,3,-11,1,1,0,1,1,0
1636,4,-3,1,1,1,1,1,1
2629,4,-10,1,1,0,1,1,0
4829,3,-3,1,1,1,1,1,1
4676,3,-12,1,1,1,1,1,0
3683,3,-4,1,1,1,1,1,0
3941,5,0,1,1,1,1,1,0
4019,3,-4,1,1,1,1,1,1
1631,5,-8,1,1,1,1,1,0
1917,5,-1,1,1,0,1,1,0
2312,5,-10,1,1,0,1,1,0
4626,3,0,1,1,1,1,1,1
2217,3,-12,1,1,1,1,1,1
3676,4,-1,1,1,0,1,1,0
334,5,-8,1,1,1,1,1,1
562,5,-10,1,1,0,1,1,0
3145,5,-1,1,1,1,1,1,1
3395,4,-2,1,1,0,1,1,0
2405,5,-4,1,1,1,1,1,0
899,4,-12,1,1,0,1,1,0
2401,4,-10,1,1,1,1,1,0
3715,4,-9,1,1,0,1,1,0
2476,4,-10,1,1,1,1,1,0
1465,5,-11,1,1,0,1,1,0
1875,3,-9,1,1,1,1,1,1
3955,4,-1,1,1,0,1,1,0
2516,3,-1,1,1,1,1,1,0
843,5,-10,1,1,1,1,1,0
2955,3,-4,1,1,0,1,1,0
4162,5,-13,1,1,1,1,1,0
4167,3,-13,1,1,0,1,1,1
992,5,-14,1,1,0,1,1,1
4901,3,-4,1,1,1,1,1,0
2690,3,-13,1,1,0,1,1,1
2677,5,-15,1,1,1,1,1,0
2710,4,-10,1,1,1,1,1,0
2571,4,-13,1,1,1,1,1,0
116,3,-7,1,1,0,1,1,1
2873,3,-3,1,1,0,1,1,0
1844,4,-10,1,1,1,1,1,1
1413,5,-11,1,1,1,1,1,0
2502,5,-8,1,1,0,1,1,1
2945,4,-11,1,1,0,1,1,0
323,5,-5,1,1,1,1,1,1
238,5,-8,1,1,0,1,1,0
1056,5,-8,1,1,1,1,1,1
1231,3,-2,1,1,1,1,1,0
213,4,-12,1,1,0,1,1,1
1256,3,-11,1,1,0,1,1,1
3066,5,-13,1,1,1,1,1,0
2949,5,-15,1,1,1,1,1,1
4030,5,-5,1,1,0,1,1,1
1474,4,-14,1,1,1,1,1,1
153,5,-3,1,1,1,1,1,1
940,4,-3,1,1,0,1,1,0
4484,4,-11,1,1,0,1,1,0
2397,3,-5,1,1,1,1,1,0
2117,5,-7,1,1,0,1,1,1
2469,4,-5,1,1,1,1,1,0
3186,4,-4,1,1,1,1,1,0
4742,4,-5,1,1,0,1,1,0
2425,5,-10,1,1,1,1,1,0
2278,3,-4,1,1,1,1,1,1
499,5,-10,1,1,0,1,1,1
4828,3,-2,1,1,0,1,1,1
131,5,-7,1,1,0,1,1,1
3272,4,0,1,1,0,1,1,1
1448,4,-15,1,1,1,1,1,0
590,5,-10,1,1,1,1,1,0
1431,4,-9,1,1,1,1,1,1
4310,4,-13,1,1,0,1,1,1
4693,4,-13,1,1,0,1,1,1
2420,3,0,1,1,1,1,1,1
2611,5,-7,1,1,1,1,1,1
3446,5,-6,1,1,0,1,1,1
816,4,-8,1,1,1,1,1,0
502,4,-4,1,1,0,1,1,0
87,4,-14,1,1,1,1,1,1
1418,4,-7,1,1,1,1,1,0
3017,4,-7,1,1,1,1,1,0
3936,3,-14,1,1,0,1,1,0
461,3,-1,1,1,0,1,1,1
4505,5,-2,1,1,0,1,1,0
4959,5,-11,1,1,0,1,1,0
3850,4,-11,1,1,1,1,1,1
4272,5,-5,1,1,0,1,1,0
2132,4,-12,1,1,1,1,1,1
580,5,-11,1,1,1,1,1,1
1106,3,-13,1,1,0,1,1,0
2263,4,-11,1,1,0,1,1,0
1825,3,-1,1,1,1,1,1,0
79,3,-4,1,1,0,1,1,0
685,4,-1,1,1,0,1,1,0
1735,3,-1,1,1,1,1,1,0
313,3,-15,1,1,1,1,1,1
390,5,-2,1,1,1,1,1,1
2329,5,-6,1,1,1,1,1,1
423,5,-6,1,1,1,1,1,1
3699,3,-4,1,1,1,1,1,0
2708,3,-7,1,1,0,1,1,1
4817,5,-7,1,1,1,1,1,1
3582,4,-2,1,1,1,1,1,1
727,3,-5,1,1,0,1,1,0
83,4,-9,1,1,0,1,1,0
1616,3,-9,1,1,1,1,1,0
927,4,-1,1,1,0,1,1,0
2247,3,-10,1,1,1,1,1,1
1944,5,-4,1,1,0,1,1,0
2715,4,-9,1,1,0,1,1,0
1803,5,-14,1,1,1,1,1,0
4198,5,-7,1,1,0,1,1,0
345,3,-8,1,1,0,1,1,0
1167,4,-10,1,1,1,1,1,0
2305,3,-11,1,1,1,1,1,0
1490,4,-3,1,1,0,1,1,1
2348,5,-8,1,1,0,1,1,1
1788,4,-9,1,1,0,1,1,0
1067,4,0,1,1,0,1,1,0
1673,4,-10,1,1,1,1,1,1
2783,4,-8,1,1,1,1,1,1
4642,4,-6,1,1,0,1,1,0
3153,3,-7,1,1,0,1,1,1
4434,3,-12,1,1,1,1,1,1
1076,5,-7,1,1,1,1,1,1
841,5,0,1,1,1,1,1,0
3513,4,-15,1,1,0,1,1,0
2211,4,-7,1,1,0,1,1,1
2406,3,-6,1,1,1,1,1,0
2566,3,-7,1,1,1,1,1,1
4094,5,-4,1,1,0,1,1,1
3083,3,0,1,1,1,1,1,1
4542,3,-4,1,1,1,1,1,0
880,4,-8,1,1,0,1,1,1
4515,4,-2,1,1,1,1,1,1
3459,4,-12,1,1,1,1,1,1
736,5,-13,1,1,0,1,1,1
4577,5,-12,1,1,1,1,1,0
3366,4,-8,1,1,0,1,1,1
3242,3,-13,1,1,1,1,1,1
812,4,-6,1,1,1,1,1,0
146,4,-4,1,1,1,1,1,1
3680,3,-9,1,1,0,1,1,0
111,5,-15,1,1,1,1,1,1
3585,5,-7,1,1,0,1,1,1
1885,4,-12,1,1,1,1,1,1
3723,4,-3,1,1,0,1,1,0
2871,4,-3,1,1,0,1,1,1
2016,3,-10,1,1,0,1,1,0
2253,5,-9,1,1,1,1,1,1
2991,3,-14,1,1,1,1,1,1
4932,4,-3,1,1,0,1,1,0
2559,3,-4,1,1,0,1,1,0
4662,4,-5,1,1,0,1,1,1
373,4,-1,1,1,1,1,1,0
2969,5,0,1,1,0,1,1,1
3827,3,-9,1,1,1,1,1,1
2721,4,-13,1,1,0,1,1,0
3522,3,-7,1,1,0,1,1,0
3629,4,-2,1,1,1,1,1,1
4253,5,-8,1,1,1,1,1,1
4078,3,-4,1,1,0,1,1,0
4640,4,-13,1,1,1,1,1,0
3664,4,-1,1,1,1,1,1,0
4979,3,-6,1,1,1,1,1,0
1411,3,-1,1,1,1,1,1,0
2249,4,-1,1,1,1,1,1,1
4575,3,0,1,1,0,1,1,0
2120,4,-2,1,1,1,1,1,1
679,3,-15,1,1,1,1,1,1
1344,5,-11,1,1,0,1,1,1
62,4,-1,1,1,1,1,1,0
1232,5,-11,1,1,1,1,1,1
2196,4,-7,1,1,1,1,1,1
4889,3,-13,1,1,0,1,1,0
2012,4,-8,1,1,1,1,1,0
587,5,-14,1,1,1,1,1,1
4742,5,-7,1,1,1,1,1,1
4898,5,-5,1,1,0,1,1,0
2496,3,-10,1,1,0,1,1,1
878,4,-7,1,1,0,1,1,0
3895,4,-12,1,1,1,1,1,1
4729,3,-8,1,1,1,1,1,1
1859,4,-4,1,1,1,1,1,0
3168,4,-1,1,1,1,1,1,0
4211,5,-3,1,1,1,1,1,0
2259,4,-6,1,1,1,1,1,1
3233,4,-8,1,1,0,1,1,1
4232,4,-14,1,1,0,1,1,0
2272,5,-8,1,1,0,1,1,0
