sale_day,customer_score,losses_day,Organization,Responsibility,Conduct,Resource_management,Conflict_management,Contribution
4577,4,-908,0,0,1,0,0,1
13689,5,-60,0,0,0,1,1,0
2377,1,-552,0,0,1,1,1,1
8247,1,-209,0,1,0,0,1,0
7150,0,-319,0,1,0,1,0,1
802,5,-703,0,0,0,0,1,0
13524,3,-661,0,1,1,1,1,1
13349,1,-426,0,0,0,1,1,0
1827,0,-257,0,1,0,1,1,0
7913,2,-706,1,0,0,1,1,0
12591,4,-96,1,0,1,1,1,0
798,1,-964,1,0,1,0,0,1
8617,2,-302,0,1,1,1,0,1
2310,1,-890,0,0,0,1,1,0
1212,0,-29,0,1,0,1,0,0
6805,0,-498,0,0,1,1,1,1
14928,0,-73,0,0,0,1,1,0
5735,4,-830,0,0,0,0,1,1
2283,0,-641,1,1,0,1,0,1
459,2,-111,0,1,1,0,0,0
13530,5,-796,0,1,1,1,1,0
1326,5,-126,1,0,1,1,1,1
13691,4,-445,0,1,1,1,0,0
12442,3,-73,1,0,1,0,1,0
14007,4,-423,1,1,1,1,0,0
717,4,-181,0,0,1,0,1,1
10146,5,-13,1,0,1,0,0,1
9650,2,-462,1,1,1,0,0,1
11805,4,-458,0,1,0,0,1,1
9167,1,-536,0,1,0,0,1,1
5640,5,-257,1,0,0,0,0,1
11415,2,-255,1,1,1,1,1,0
10417,4,-798,0,0,1,0,0,1
5725,4,-152,0,0,1,1,0,1
10620,0,-771,1,1,0,0,1,1
8673,5,-424,1,0,0,0,0,1
4115,2,-877,1,0,1,0,1,0
396,3,-260,0,0,1,1,0,0
7092,1,-769,0,0,0,0,1,1
9991,1,-670,0,1,1,0,0,0
6647,2,-815,1,0,1,0,0,0
5045,1,-3,0,1,1,0,0,1
3827,0,-594,1,1,0,0,1,1
11284,1,-759,1,0,1,1,0,1
9694,0,-41,0,1,0,0,0,1
2150,2,-727,1,1,0,0,1,1
7423,2,-662,0,0,0,0,0,1
12048,1,-203,1,1,0,0,0,1
9465,3,-935,0,1,0,1,1,1
7584,5,-424,0,0,1,1,1,0
3342,3,-619,0,0,1,0,1,1
2788,5,-522,0,1,0,1,1,1
7516,4,-547,1,0,1,0,1,0
1378,5,-207,1,1,1,0,1,0
11784,1,-81,1,0,1,1,0,0
10291,2,-653,0,1,0,0,0,1
5672,4,-333,1,0,1,1,0,1
12066,3,-350,0,0,1,0,0,0
9821,5,-613,1,0,0,0,0,1
7138,4,-137,1,0,1,0,0,0
586,3,-134,0,0,1,0,1,0
7452,3,-276,1,1,1,1,0,0
10584,3,-64,0,1,1,0,0,0
4419,1,-409,1,1,0,1,0,1
13504,2,-919,1,0,1,0,0,0
7190,2,-357,1,1,0,0,1,0
8241,4,-302,1,1,1,0,0,1
1418,4,-323,1,1,1,1,1,0
2568,4,-446,0,1,1,0,0,1
8924,4,-799,1,1,0,0,0,1
10698,4,-393,1,0,1,0,1,1
9549,5,-570,1,1,1,0,0,1
10761,2,-795,1,0,0,0,1,1
13419,3,-417,1,0,1,1,1,1
4029,3,-815,0,0,1,0,1,0
8611,3,-163,0,1,0,1,0,1
8666,3,-793,0,0,0,1,1,0
1589,2,-943,1,0,0,0,1,0
12462,3,-985,0,1,1,1,1,1
8355,3,-403,0,1,0,0,1,0
13018,4,-277,0,1,1,1,1,0
10012,5,-971,1,1,1,1,1,1
7783,5,-744,1,1,1,0,0,1
4956,0,-448,1,0,0,1,0,1
11546,4,-303,0,1,0,0,0,0
9877,1,-970,1,1,1,1,1,1
10140,5,-495,0,1,1,0,1,1
3402,3,-809,0,1,0,1,0,1
2295,1,-631,0,1,0,0,0,0
8576,1,-59,0,1,1,0,0,1
8414,5,-967,0,0,1,1,1,0
5868,4,-241,0,1,1,1,1,0
12521,3,-304,0,0,0,0,0,0
9544,4,-667,0,1,0,0,1,1
13640,3,-177,1,1,1,1,0,0
12272,1,-565,1,1,0,1,0,0
7244,3,-121,1,0,0,0,1,1
7605,3,-342,0,1,0,0,1,1
4743,2,-977,0,0,1,0,1,1
14917,4,-727,0,1,0,1,0,0
7426,4,-938,0,0,0,0,1,1
3242,2,-529,1,1,1,0,0,1
4525,5,-107,1,1,0,0,0,1
12219,4,-316,0,0,0,0,0,0
7701,2,-419,0,1,1,1,0,0
13574,0,-470,1,1,1,0,1,0
10938,3,-750,1,1,0,1,0,0
3006,5,-948,0,1,1,0,1,0
8201,2,-716,0,1,0,0,0,1
8337,0,-347,1,1,0,1,0,0
14829,4,-113,0,0,1,1,1,1
13520,3,-452,1,0,0,1,0,1
9695,1,-505,1,1,0,0,1,0
12972,4,-166,0,1,0,0,1,1
9934,1,-980,0,1,0,1,1,0
1896,5,-60,1,1,1,0,1,0
9720,0,-366,0,1,1,0,1,0
4073,2,-212,1,0,1,0,1,0
4588,5,-572,1,0,1,0,0,1
11919,1,-932,0,1,0,1,1,0
10811,3,-144,1,1,1,0,0,0
9512,0,-256,1,1,1,1,0,1
9674,0,-686,0,1,0,0,0,1
597,1,-775,1,1,1,1,1,1
1752,2,-666,0,0,1,0,1,0
12335,2,-347,0,0,1,0,0,0
10880,2,-453,1,1,1,1,0,0
3840,2,-580,0,0,0,1,1,1
8852,4,-630,0,1,1,0,1,0
11110,0,-842,1,1,0,1,0,1
8326,1,-407,1,0,1,1,0,1
12789,3,-248,0,0,1,1,1,1
9840,5,-107,0,1,0,1,1,0
3427,1,-259,1,0,1,1,0,0
3696,3,-519,1,1,0,0,0,1
11674,1,-701,1,0,0,0,1,1
729,2,-887,1,0,0,1,1,1
5679,1,-569,0,0,1,0,1,1
3378,3,-887,1,1,1,1,0,1
6719,3,-225,1,1,1,0,1,1
13489,5,-620,0,0,0,1,0,0
14002,2,-30,1,1,0,1,1,1
7436,1,-522,1,0,0,1,1,0
13762,5,-131,0,0,0,0,0,1
14639,1,-701,0,1,0,0,0,0
10939,2,-378,0,0,1,1,0,0
6366,2,-213,1,1,1,0,1,1
5247,3,-419,0,0,0,1,1,1
9473,5,-89,1,1,1,1,0,1
6624,4,-924,0,0,1,0,1,0
11817,1,-325,1,0,0,1,0,1
14062,3,-940,0,1,0,0,0,0
1312,3,-433,0,0,1,0,0,1
10373,1,-145,0,0,0,1,1,1
13508,0,-872,1,0,0,0,1,0
14634,4,-617,1,0,0,0,0,0
3471,3,-819,0,0,0,0,0,1
14565,2,-11,0,0,1,1,1,1
14234,3,-329,0,1,1,0,1,0
11755,0,-483,0,1,0,0,0,0
2374,4,-80,0,1,0,0,1,0
14124,0,-41,1,0,0,0,1,0
2542,2,-716,0,1,0,1,0,0
13366,4,-642,1,0,1,0,0,1
4480,3,-446,0,0,0,0,1,1
3847,1,-910,0,1,0,0,0,0
2136,5,-374,1,1,0,1,1,1
9360,5,-423,0,0,1,1,0,0
2241,1,-947,1,1,1,0,1,0
9693,5,-507,1,0,0,1,1,1
7948,3,-430,1,0,0,0,0,1
14776,2,-656,1,1,0,1,1,1
6878,1,-680,1,0,1,0,0,0
1914,4,-756,0,0,0,1,0,1
9177,0,-834,0,0,1,0,1,0
14768,5,-726,0,0,0,0,1,0
5301,3,-558,0,0,1,0,0,0
6381,0,-193,0,0,1,1,0,0
14906,0,-989,1,1,0,0,1,1
11709,2,-78,0,0,1,0,0,1
3828,4,-488,1,0,0,0,1,1
1010,4,-289,0,0,0,1,0,0
6619,2,-696,0,0,0,1,1,0
4639,2,-493,1,1,1,0,0,1
9347,1,-706,0,1,1,0,1,0
1626,0,-990,1,0,0,0,0,1
1212,2,-695,1,1,0,0,0,1
12586,1,-998,0,0,1,0,1,0
3893,5,-140,0,0,0,1,1,1
14315,1,-840,0,1,0,0,1,1
8371,1,-891,0,1,0,0,0,1
8909,1,-662,0,0,1,1,0,0
9962,4,-585,0,0,0,0,1,0
4910,5,-625,1,1,1,0,1,1
748,1,-423,1,1,0,0,0,1
14207,2,-361,1,0,0,0,1,0
12004,2,-948,1,0,1,1,1,1
90,5,-264,1,1,0,1,0,1
3797,2,-2,0,1,1,1,0,1
4536,3,-477,0,0,1,1,1,0
13239,1,-219,1,1,1,1,1,1
12321,2,-928,1,1,1,0,0,1
12841,3,-564,1,0,1,1,0,1
14082,3,-703,1,1,1,1,0,1
683,5,-763,0,1,1,0,0,0
6521,0,-242,0,1,1,1,0,1
10373,0,-787,1,0,0,1,0,0
553,5,-835,0,1,1,1,1,0
1823,1,-816,0,0,0,0,0,0
6757,3,-225,1,1,0,0,1,1
6054,1,-722,0,1,1,1,0,1
3826,4,-788,0,1,1,0,0,0
11140,0,-722,1,0,1,1,0,0
5899,1,-474,0,1,1,1,1,1
10633,0,-344,0,0,0,0,0,0
376,1,-862,0,0,1,0,1,1
6456,0,-901,1,1,0,0,0,1
9325,1,-926,1,0,1,1,0,0
2249,1,-621,1,0,1,0,0,1
7865,2,-98,0,0,0,0,0,1
4378,3,-572,1,1,1,1,0,1
9665,0,-230,1,1,1,0,0,1
4189,1,-379,0,0,1,1,0,1
5768,2,-657,0,0,0,0,1,0
7244,0,-227,1,1,1,1,0,0
11435,4,-749,1,0,0,1,1,0
9505,4,-413,1,0,0,1,0,1
14312,4,-800,0,1,1,1,0,0
11833,5,-559,0,1,1,0,0,0
931,4,-640,1,1,0,0,1,1
7440,3,-36,1,1,1,1,1,1
2564,3,-543,0,0,0,0,0,0
2229,5,-670,0,0,0,1,0,1
13218,2,-987,1,1,1,1,1,0
910,5,-941,1,0,1,1,1,0
1519,2,-301,1,1,0,0,1,1
7054,1,-574,0,0,1,0,0,0
2864,3,-995,1,0,1,0,0,1
6559,1,-465,0,1,1,1,0,0
3347,5,-816,1,0,0,1,0,0
9469,2,-447,1,1,0,0,1,1
8199,5,-687,0,0,1,0,0,0
2345,5,-173,0,0,0,1,0,1
12128,0,-305,1,0,1,0,1,0
7005,4,-175,0,1,1,1,0,0
5260,0,-304,0,1,1,0,1,1
14228,5,-344,0,1,0,0,1,1
7260,3,-501,1,1,0,1,1,0
3968,2,-606,1,1,0,0,0,0
11416,4,-19,0,1,1,0,0,1
9883,4,-86,1,1,0,1,0,1
2328,5,-21,0,0,0,0,1,0
7786,2,-674,0,0,0,0,1,1
7987,3,-559,1,1,1,0,1,0
3010,2,-25,0,1,1,1,0,0
5829,1,-293,1,1,1,1,0,1
10147,4,-553,0,1,0,1,0,1
10756,4,-985,0,0,0,1,1,0
9905,0,-165,1,1,1,0,1,1
2064,5,-332,1,0,1,0,0,0
9241,5,-889,1,0,1,0,0,0
2067,5,-686,1,0,1,1,0,1
2071,5,-120,0,0,1,0,0,1
11537,4,-579,0,0,0,1,0,1
2733,1,-362,1,0,0,0,0,1
11147,5,-976,1,0,0,1,1,0
13222,5,-21,1,1,1,1,1,0
13636,2,-207,1,1,0,1,0,1
5123,3,-585,0,1,0,0,0,0
1449,1,-787,1,1,0,1,1,1
6980,5,-666,1,1,1,1,1,1
12380,5,-561,1,1,0,1,1,1
5549,3,-995,0,0,0,1,0,0
13134,4,-609,1,0,0,0,0,0
2881,4,-678,1,0,0,0,0,0
5920,0,-560,0,0,1,0,1,0
1284,5,-23,1,1,0,1,1,0
10030,4,-249,1,0,0,1,0,1
6196,0,-794,1,1,1,1,0,1
396,1,-468,1,1,0,0,1,0
8318,2,-732,1,0,0,1,1,0
1632,1,-791,1,0,1,1,1,0
14297,3,-699,0,1,0,0,0,0
8705,0,-81,1,0,0,1,1,1
13384,2,-7,1,1,1,1,1,0
5293,1,-30,1,0,1,1,0,0
7898,5,-363,1,0,1,0,0,1
5533,4,-771,1,0,1,0,0,1
838,1,-827,0,0,1,0,1,1
14246,5,-106,1,1,0,1,1,1
7653,0,-803,1,1,0,0,1,0
5595,4,-968,0,0,0,0,1,1
6320,5,-310,0,1,0,1,0,0
13634,0,-818,1,1,1,1,1,1
462,4,-551,1,1,0,1,1,0
10032,5,-867,1,0,1,1,0,1
13216,0,-272,1,1,1,1,0,1
7842,5,-698,0,1,0,0,1,0
12657,0,-67,0,1,1,1,0,1
1449,5,-238,0,0,1,1,0,1
7829,4,-801,1,1,1,0,1,0
4783,4,-850,0,1,1,1,0,0
5758,2,-537,1,0,0,1,1,0
